,Make,Series,Total_Problems,Category,Mode,Verbatim,Score
3842,MINI,Cooper,1,Seats,D,Not a huge deal. Control for forward/backward is sometimes confused with seat length control.,0.0
3843,MINI,Cooper,7,Driving Experience,D,ARM REST IS ADJUSTABLE BUT SITS RIGHT ABOVE HAND BRAKE. DIFFICULT TO USE HAND BRAKE DUE TO ARM REST. IF ARM REST IS IN LOWEST POSITION INTERFERES WITH HAND BRAKE.,0.8047
3844,MINI,Cooper,7,Features/Controls/Displays (FCD),D,USE AUTOMATIC SETTING MOST TIMES BECAUSE CONTROLS FOR WIPERS ARE NOT INTUITIVE. DIFFICULT TO SEE BEHIND STEERING WHEEL.,-0.3612
3845,MINI,Cooper,7,Features/Controls/Displays (FCD),D,TURN SIGNALS HAVE TWO 'BUMPS'. ONE FOR THREE BLINK AND ONE FOR CONTINUOUS. OPERATION IS DIFFICULT TO ACCURATELY SELECT BLINK PATTERN. LEVER DOES NOT STAY IN POSITION. WOULD PREFER IF LEVER STAYED IN POSITION - MORE TACTILE FUNCTION. TAKES SOME GETTING USED TO.,-0.3612
3846,MINI,Cooper,7,Features/Controls/Displays (FCD),D,CLOCK LOCATED ON CONSOLE BEHIND STEERING WHEEL. SMALL FONT. DIFFICULT TO SEE. WOULD PREFER SEPARATE LOCATION ON OWN-ISOLATED. SUCH AS NEAR REAR OR ON VIEW MIRROR.,-0.3612
3847,MINI,Cooper,7,Seats,D,ON SIDE OF SEAT - DIFFICULT TO ADJUST. MUST ADJUST WHEN VEHICLE IS PARKED.,-0.3612
3848,MINI,Cooper,7,Heating; Ventilation; and Air Conditioning (HVAC),D,: COOLING FOR NORMAL OPERATION IS NOT EFFECTIVE. MUST USE A/C OR MAX A/C SETTING TO EXPERIENCE SUFFICIENT COOLING. FAN UNDERPOWERED. MUST SET FAN AT HIGH ROTATION IN ORDER FOR TEMPERATURE TO REMAIN CONSISTENT.,0.7717
3849,MINI,Cooper,7,Interior,M,WHEN SUN ROOF OPEN ODOR FROM VEHICLE ENTERS PASSENGER COMPARTMENT. MAY BE ENGINE GETTING WORKED IN BUT HAS AN 'OFF' SMELL LIKE HOT INSULATION OR WIRES. PLAN ON REVIEWING WITH DEALER AT NEXT SERVICE INTERVAL.,0.5023
3850,MINI,Cooper,2,Audio/Communication/Entertainment/Navigation (ACEN),D,: The audio portion of the navigation system cannot be heard very well above the radio if the radio is on.,0.3384
3851,MINI,Cooper,2,Seats,D,It is very difficult for the passenger to engage and disengage the seatbelt due to the very limited space and the physical location of the seat belt buckle.  The buckle sits too far back and its hard to get the belt clip into the buckle.,-0.4563
3852,MINI,Cooper,1,Driving Experience,M,They are run-flat tires; they are noisy and the ride is ROUGH...I had to replace one tire at 2200 miles due to a leak. Worst thing they could have designed for such a great vehicle.,-0.4767
3853,MINI,Cooper,3,Seats,D,,0.0
3854,MINI,Cooper,3,Seats,D,Black spots,0.0
3855,MINI,Cooper,3,Interior,D,Markks by door from shoes,0.0
3856,MINI,Cooper,1,Interior,D,Getting in and out if you bump the panel it scratches and will not clean off.,-0.3089
3857,MINI,Cooper,1,Audio/Communication/Entertainment/Navigation (ACEN),M,: Navigation system won't display 'standard color' option.  Only displays 'alternate' color scheme.,0.0
3858,MINI,Cooper,1,Seats,D,Poor location and it hard to connect.,-0.5423
3859,MINI,Cooper,6,Driving Experience,U,The factory installed RFT 17' tire has extremely bad handling on winter road. The car should come out with winter tire option when sold during winter season.,-0.5849
3860,MINI,Cooper,6,Features/Controls/Displays (FCD),D,The car has an option to auto-lock when the car is moving above certain speed. If this feature is enabled; locking the car via keyless method is affected in the following scenario:  If one get off the vehicle without manually unlocking the door; it will take multiple pressing of the door lock button to get the car door to lock. This is because the first press will 'unlock' the already unlocked door; then the second or third press will eventually lock the door.   This is resolved if: 1. The passenger side door also opened and closed prior attempt of locking. 2. The door is manually unlocked prior to getting off the vehicle.,0.296
3861,MINI,Cooper,6,Features/Controls/Displays (FCD),D,Even after adjustment; the display sometimes easily obstructed by the steering wheel depending on how one sit on the driver's seat. The angle needs improvement.,0.6597
3862,MINI,Cooper,6,Audio/Communication/Entertainment/Navigation (ACEN),D,No pause button for any music or media No CD control for single/repeat/shuffle/random/ff/rr; nothing. Does not come with any CD player whatsoever and requires a CD changer add-on at premium price. : Car only offer DVD changer which take up most of the premium space in the glove compartment. The DVD changer only plays music CD and fail to recognize or play any DVD movies or media even when the car is parked.,-0.5423
3863,MINI,Cooper,6,Audio/Communication/Entertainment/Navigation (ACEN),D,Wrong city or wrong zipcode or address simply does not exist.,-0.7351
3864,MINI,Cooper,6,Seats,D,Recliner adjustment closely covered by seatbelt when the belt is fastened. This is by design; not a defect.,0.2584
3865,MINI,Cooper,6,Exterior,M,: Fuel door gets pulled open in Car Wash.,0.0
3866,MINI,Cooper,6,Audio/Communication/Entertainment/Navigation (ACEN),D,very confusing to pair bluetooth playlist.  Too many steps to go thru to get it to start,-0.2944
3867,MINI,Cooper,6,Audio/Communication/Entertainment/Navigation (ACEN),D,Somewhat better after dealer found my phone and husbands phone occupied the #1 slot.  Fixed that but after his phone has been playing and I drive alone and try to play my phone there are many steps to go thru to restart mine.  Too distracting to do while driving so I will pull over to fix it.,0.2031
3868,MINI,Cooper,6,Seats,M,Rear driver side seat head rest...The small black side button that is pushed to lay the headrest flat for better view....that button came off on 2nd use and would not stay on.  Called dealer and   a whole new heads rest was ordered.  I have an appointment to get it installed next week.,0.4404
3869,MINI,Cooper,6,Seats,D,Silver gray seats pick up black from black pants and blue from jeans.  I did get the extend coverage/treatment to protect seats and will be cleaned if stained.,0.5106
3870,MINI,Cooper,6,Seats,U,The leather seats came with extended support area for legs.  This support is about 1 inch too much.  No matter how I or My husband adjusts it...it hits directly behind the knees and gets VERY uncomfortable on a long drive. Did mention to the dealer but it is a fixed part of the seat and cannot be changed.  So nothing to fix or adjust.  Just Poor design.  Also Manual seat adjusting is very tedious and difficult to get back to my position after husband drives.  Would never buy a vehicle with Manual seats again.,-0.8384
3871,MINI,Cooper,1,Seats,M,The driver's side seat-back had a minor but noticeable scratch in the leather. The dealer noted the damage and ordered a replacement part immediately.  The part is now in and will be replaced at my convenience; with a loaner car being provided. The Salesman I worked with was very good about contacting me every week as to the replacement part's arrival.,-0.0027
3872,MINI,Cooper,1,Audio/Communication/Entertainment/Navigation (ACEN),M,: THE EL SCREEN GOES BLANK AND SAYS NO SIGNAL FOR NO REASON EVERY ONCE IN A WHILE THEN REBOOTS AND COMES BACK ON,-0.5267
3873,MINI,Cooper,1,Driving Experience,D,at any speed; takes more effort or force on the pedal to adequately stop and keep distance with the other car in front. however after learning the quirks of the car;it becomes not a big issue.,-0.296
3874,MINI,Cooper,2,Audio/Communication/Entertainment/Navigation (ACEN),D,Even pulling into the school parking lot I have poor reception on simple stations like 95.1 99.1 102.7; etc,-0.1531
3875,MINI,Cooper,2,Engine/Transmission,M,It told me the battery was discharged when the car was stopped. I drove around to charge it and it still didn't charge and when I got home the interior and screen lights started shutting off and wouldn't light up anymore. : My battery was discharged because there wasn't a system update on the car.,-0.2263
3876,MINI,Cooper,2,Engine/Transmission,D,transmission not smooth; surges sometimes. this is the only bad thing I can say about this car! it is also probably the only part BMW did not have a hand in developing; hopefully future transmissions work as they should.,-0.5747
3877,MINI,Cooper,2,Engine/Transmission,D,same as other comment,0.0
3878,MINI,Cooper,2,Heating; Ventilation; and Air Conditioning (HVAC),D,,0.0
3879,MINI,Cooper,2,Interior,D,Plastic door panels  seem to scratch simply by being bumped,0.0
3880,MINI,Cooper,8,Exterior,M,Might be the way they're supposed to be; but when the high beams come on the low beams go off; so you don't get a good view of the road ahead.,-0.6965
3881,MINI,Cooper,8,Features/Controls/Displays (FCD),M,Clock is slow.  I have to adjust it about a minute every week,0.0
3882,MINI,Cooper,8,Features/Controls/Displays (FCD),D,The time that is displayed is too small for me to read it; on both the dash and the center dash.,0.0
3883,MINI,Cooper,8,Features/Controls/Displays (FCD),D,I have to apply a ridiculous amount of pressure to get the horn to sound.  Would not be effective in an emergency.,-0.834
3884,MINI,Cooper,8,Seats,D,The lever is behind the seat belt when you are belted in.  Had to look in the manual to figure out where it is. Difficult to adjust when you are driving.,-0.3612
3885,MINI,Cooper,8,Seats,D,Virtually every passenger I've had have had a lot of trouble buckling the passenger front seat belt.  They just can't find the clasp.,-0.4019
3886,MINI,Cooper,8,Heating; Ventilation; and Air Conditioning (HVAC),D,,0.0
3887,MINI,Cooper,8,Heating; Ventilation; and Air Conditioning (HVAC),D,,0.0
3888,MINI,Cooper,3,Seats,D,the lever is in a tight spot and every passenger I have had in the seat complained about it or could not locate it.,-0.4019
3889,MINI,Cooper,3,Seats,D,difficult to locate,-0.3612
3890,MINI,Cooper,3,Engine/Transmission,U,Turbo noise. This started on my 3rd day and was random. Took into dealer when it was making the noise. Turbo needed to be replaced.,0.0
3891,MINI,Cooper,3,Features/Controls/Displays (FCD),D,Controls located at bottom of dash and hard-to-read.,0.0
3892,MINI,Cooper,3,Heating; Ventilation; and Air Conditioning (HVAC),D,I don't know how to operate the 'dual climate zones' properly.  I can make the heater work; but I'm sure I'm not using correctly.,0.4497
3893,MINI,Cooper,3,Interior,M,My car is a hatchback.  We always have the rear seats folded forward and use the rear compartment for luggage; groceries; etc. The panel/cover that covers the 'lower storage compartment' tend to rattle and buzz -- nearly all of the time. I need to check it out further and probably will be able to solve the problem by wedging in a piece of foam or something on one or more of the edges of the vibrating panel/cover.,-0.4767
3894,MINI,Cooper,10,Exterior,M,: After rainy weather or wash car; then open windows and close them; there is significant streaks on the windows that are oily in nature.  I took to dealer and they replaced the rubber and brushes that guide the windows as they are opened/closed. Fixed now,0.128
3895,MINI,Cooper,10,Exterior,M,I had the exterior protection added at time of purchase. When they detailed the car they caused many  scratches across the back bumper. They attempted to buff out; but only was able to remove about 80% of them; but while they fixed those; the result was swirl marks. I elected to take care of it myself as I had very little confidence in the dealer making it better.,0.9271
3896,MINI,Cooper,10,Features/Controls/Displays (FCD),D,For the MINI; when you add a sunroof ; they remove the dome light. This is a bad idea.,-0.5423
3897,MINI,Cooper,10,Features/Controls/Displays (FCD),D,The head light and fog light controls are located in a very poor location. I have automatic head lights; so that is not so bad; but I drive most of the time in rural areas with my fog lights on. It  is hard to located the button to turn them on.  Also; should be able to run my fog lights with my bright lights.,0.518
3898,MINI,Cooper,10,Audio/Communication/Entertainment/Navigation (ACEN),D,: This refers to the bluetooth/usb integration with my iPhone using Mini Connected package. They claimed seamless integration. First; it has to be physically connected . They should be able to use a wireless bluetooth connection. When using bluetooth; there are many delays in recognizing the iPhone. Sometimes it takes 2-3 minutes before I can play music via bluetooth. Again; I upgraded to the better Mini Connected and many of the functions advertised like using the steering wheel controls to skip ahead in music and it follows along on the dash do not work with bluetooth. Can't even use the steering controls to skip ahead. I have to use the controls on the dash media player.,0.7783
3899,MINI,Cooper,10,Audio/Communication/Entertainment/Navigation (ACEN),D,First the nav system doesn't recognize when you use voice commands like 'map to 123 North Street in Folsom'. It rarely is able to get even close to the parts  Second; to manually enter an address; it takes several minutes to scroll around to spell out the pieces of the address.  Third; the nav system attempts to narrow selections down as you fill them in. However; there are many addresses that the nav system doesn't have; but could get close enough to work; but many times its hard to figure out what to pick to get you that close. I end up using my iPhone instead.,0.0387
3900,MINI,Cooper,10,Heating; Ventilation; and Air Conditioning (HVAC),D,Two issues: 1. My MINI has dual control. However; I drive mostly by myself . When I want to adjust the temp up or down; I end up changing both dials. They should have a 'sync' button like many other manufacturers so changing the driver side; changes both.  2. MINI cleverly has a in-dash vent. It operates with the vents that point at my face. I would like to be able to control whether that is on or off.,0.8225
3901,MINI,Cooper,10,Interior,M,The noise was by the driver's door handle. It took two visits to the dealer to get fixed. I would say its 90% fixed now.,0.0
3902,MINI,Cooper,10,Interior,D,MINI is a small car. I think more thought to having the best storage is mandatory. Its seems like an after thought. The glove box is small and shallow. When you open it during driving; things just fall out.,0.7906
3903,MINI,Cooper,10,Interior,D,I have MINI all weather  floor mats. For me; the goal of rubber mats is to be more durable; deal with wet; muddy situations. I had a previous MINI and had the same and the style and fit was great. They came up on the sides of the foot wells and trap all wet type stuff. My new MINI rubber mats are much different. They went for 'style' instead of function. They are flatter and have more decorative things. In turn; these don't trap the water/mud/stuff and keep on the mat.,0.6597
3904,MINI,Cooper,1,Features/Controls/Displays (FCD),M,: The rear sunroof shade rattles badly when retracted.  If the shade is closed; no issue.  I took in back for service and was informed that Mini already had a bulletin and a fix.  The fix lasted only a few days.  I will probably fix this myself.  For now I leave the shade closed.,-0.6705
3905,MINI,Cooper,1,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
3906,MINI,Cooper,1,Engine/Transmission,M,when i turn the car on; it occasionally makes a rattling noise.  It goes away after about 30 seconds.,0.0
3907,MINI,Cooper,2,Exterior,M,This problem has just presented in the last week  I will arrange to have dealership look at it,-0.4019
3908,MINI,Cooper,2,Engine/Transmission,D,,0.0
3909,MINI,Cooper,6,Exterior,M,need to push hard to open the latch,-0.1027
3910,MINI,Cooper,6,Audio/Communication/Entertainment/Navigation (ACEN),D,: navigation system voice is too low,-0.2732
3911,MINI,Cooper,6,Seats,D,I would like the drivers seat headrest to adjust back; not just up or down : just head rest,0.3612
3912,MINI,Cooper,6,Interior,M,it's only when I start driving. It may be that it is locking,0.0
3913,MINI,Cooper,6,Interior,D,hard to reach due to fact my drivers seat needs to be close to front of car,-0.0772
3914,MINI,Cooper,6,Engine/Transmission,D,I thought it would get better gas mileage; but I think it's because i now have a turbo,0.2382
3915,MINI,Cooper,2,Exterior,M,I found the chip at delivery.,0.0
3916,MINI,Cooper,2,Interior,D,No matter how I place objects into the glove box; they always slide out. It isn't a mechanical problem but rather a design flaw. My previous MINI had the same issue.,0.0204
3917,MINI,Cooper,1,Engine/Transmission,D,It's not a major problem; but I never had this problem with my 2007 R56 S.  Occasionally; it is difficult to put it into 1st gear from neutral.  This sometimes leads to a slight grind.  It's nothing major; but it is a surprise.,0.5125
3918,MINI,Cooper,6,Driving Experience,M,A valve stem was leaking,0.0
3919,MINI,Cooper,6,Seats,D,,0.0
3920,MINI,Cooper,6,Seats,D,,0.0
3921,MINI,Cooper,6,Seats,D,,0.0
3922,MINI,Cooper,6,Seats,D,,0.0
3923,MINI,Cooper,6,Engine/Transmission,D,,0.0
3924,MINI,Cooper,1,Audio/Communication/Entertainment/Navigation (ACEN),D,I am sure the GPS is powerful but I am not able to figure it all out. There is no printed manual or anything on line that I have found. The tech person could not explain what stored destinations are or how it works.,-0.0644
3925,MINI,Cooper,1,Features/Controls/Displays (FCD),M,: When locking from outside using pushbutton; have to press button several times to lock or unlock. Remote locking/unlocking works fine.  Dealer changed battery in remote but did not improve pressing outside door button for locking/unlocking.  Problem occurs on both doors.,-0.7398
3926,MINI,Cooper,3,Driving Experience,D,The gas pedal is so close to the center console that you have to contort your body while driving.  In heavy traffic of long durations it can really make your back hurt.,-0.5267
3927,MINI,Cooper,3,Seats,D,The black seats show soil easily.,0.34
3928,MINI,Cooper,3,Interior,D,,0.0
3929,MINI,Cooper,4,Features/Controls/Displays (FCD),D,it would be great that the all doors unlocked with one touch in keyless entry so when locking them it would take one push to lock all doors,0.6249
3930,MINI,Cooper,4,Seats,D,,0.0
3931,MINI,Cooper,4,Seats,D,,0.0
3932,MINI,Cooper,4,Seats,D,,0.0
3933,MINI,Cooper,3,Exterior,M,,0.0
3934,MINI,Cooper,3,Audio/Communication/Entertainment/Navigation (ACEN),D,Can't charge it and get it to play music on Pandora,0.34
3935,MINI,Cooper,3,Audio/Communication/Entertainment/Navigation (ACEN),D,Still unable to give navigation voice commands.  Can not get it to find a particular point of interest...ie restaurants; stores,0.0
3936,MINI,Cooper,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
3937,MINI,Cooper,5,Audio/Communication/Entertainment/Navigation (ACEN),D,This is my second Mini Cooper and the navigation system is much better BUT doesn't not give me any time to make the turn.  Gives the command at the last minute and very vague on her commands ,-0.0231
3938,MINI,Cooper,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
3939,MINI,Cooper,5,Seats,D,Whenever anyone is wearing denim or dark clothing ; the blue dye rubs off easy and discolors the seat material and looks bad.  Very disappointing...,-0.1531
3940,MINI,Cooper,5,Interior,M,Seems to make more noise when I press on the headliner.....,0.0
3941,MINI,Cooper,1,Seats,D,The seats are light in color and show scuffs and dirt.,-0.34
3942,MINI,Cooper,5,Features/Controls/Displays (FCD),D,Wish there was a better information system on how to operate this car in general.  I got locked out twice--had the key fob in my purse-didn't realize it had to be very close to engage the system  MINI NEEDS TO DO A BETTER JOB OF FEATURE BENEFITS--I HAVE READ THE MANUEL MANY TIMES AND IT JUST ISN'T CLEAR--ESPECIALLY FOR THE COMPUTER SYSTEM AND DOOR LOCKS,0.8978
3943,MINI,Cooper,5,Features/Controls/Displays (FCD),D,Still not sure how to shut off the car?  Have to play with the toggle switch--sometimes the interior stays on for an extended time period.,0.1124
3944,MINI,Cooper,5,Seats,D,Very difficult to find; especially on the passenger side they are on seat side but in the back--,-0.2255
3945,MINI,Cooper,5,Seats,D,,0.0
3946,MINI,Cooper,5,Heating; Ventilation; and Air Conditioning (HVAC),D,When I first got the car; no one even at the MINI club could get the windows to stay clear--now; I open the windows; turn on the fan from auto to manual; turn up the air conditioner first and then heat   No where in manual does it tell you haw to defrost windows,-0.2732
3947,MINI,Cooper,1,Exterior,M,,0.0
3948,MINI,Cooper,4,Driving Experience,D,Brakes seem weak compared to power of car engine - I took it in and they said it was normal.,-0.4404
3949,MINI,Cooper,4,Audio/Communication/Entertainment/Navigation (ACEN),D,Even though I read the book; I can't seem to manually set radio stations or set presets without getting out the book again.,0.0
3950,MINI,Cooper,4,Interior,M,,0.0
3951,MINI,Cooper,4,Engine/Transmission,U,The gear shift button fell off.  It is the button that needs to be pushed to change shifter positions.,0.0
3952,MINI,Cooper,2,Exterior,D,,0.0
3953,MINI,Cooper,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
3954,MINI,Cooper,2,Exterior,M,,0.0
3955,MINI,Cooper,2,Seats,M,,0.0
3956,MINI,Cooper,7,Features/Controls/Displays (FCD),D,passenger airbag light comes on when there is no passenger in the seat.  this should be explained otherwise you think it is a malfunction.  when i took it to mini repair they told me that I had to schedule an all day appt to have it checked. This is a feature not a bug; but it seems like a bug because of poor communication,-0.3612
3957,MINI,Cooper,7,Features/Controls/Displays (FCD),D,cant find it on the menu.  was never demonstrated during training.  waste of money,-0.4215
3958,MINI,Cooper,7,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
3959,MINI,Cooper,7,Audio/Communication/Entertainment/Navigation (ACEN),D,incorrect in portland and san francisco,0.0
3960,MINI,Cooper,7,Seats,D,,0.0
3961,MINI,Cooper,7,Heating; Ventilation; and Air Conditioning (HVAC),D,no rear controls,-0.296
3962,MINI,Cooper,7,Heating; Ventilation; and Air Conditioning (HVAC),D,air only works well when on Max AC,0.2732
3963,MINI,Cooper,6,Features/Controls/Displays (FCD),D,automatic speed and rain sensing vs manual is unclear and difficult to explain to a new driver so you often end up with wrong speed of wipers for conditions.,-0.765
3964,MINI,Cooper,6,Features/Controls/Displays (FCD),D,EVERY  new driver in car makes same mistakes trying figure which 'buttons' control the Left Right function and which control the mirror adjustments. Choosing the wrong button obvious only after seeing mirror 'adjusted' was the wrong one causing more re-adjustment.,-0.8271
3965,MINI,Cooper,6,Features/Controls/Displays (FCD),D,info shows up too small on speedo. Info on center display is adequate but you have to go through 2-3 menu screens after EVERY start to get to the vehicle info screen.,0.1154
3966,MINI,Cooper,6,Features/Controls/Displays (FCD),D,display of secondary information on speedo is too small and light font to read quickly especially if one needs reading glasses... we are not all 20 year olds,0.0
3967,MINI,Cooper,6,Audio/Communication/Entertainment/Navigation (ACEN),D,: radio digital FM has frequent echo in marginal reception areas,0.0
3968,MINI,Cooper,6,Heating; Ventilation; and Air Conditioning (HVAC),D,icons too small and in a row of same size buttons that is hard to differ when driving,-0.1027
3969,MINI,Cooper,1,Seats,D,If the part of the seatbelt mechanism that was attached to the side wall had an adjustment to slide up and down to adjust for the drivers height it would alleviate the belt sliding up to my neck.,0.0
3970,MINI,Cooper,2,Driving Experience,M,I took it in for service and the problem was corrected -- something about not enough padding.,-0.4019
3971,MINI,Cooper,2,Features/Controls/Displays (FCD),D,The use mechanism is not intuitive.  Honestly; I haven't looked at the manual though.  The push button device on the control which allows the wipers to self-regulate is a good feature but it seems to stop working after a while; i.e.; turn off while still raining.  I am probably not doing something correctly.,-0.3798
3972,MINI,Cooper,4,Seats,D,There are so many levers you don't know which one to use.,0.0
3973,MINI,Cooper,4,Seats,D,,0.0
3974,MINI,Cooper,4,Seats,D,,0.0
3975,MINI,Cooper,4,Seats,D,,0.0
3976,MINI,Cooper,3,Driving Experience,M,: Our tire in need of replace due to bubble in the car. when they replaced the new tire; the tire pressure indicates that the new tire has a very low tire pressure. When I brought it into the dealer; the mechanic says the tire pressure indicates on the monitor is not accurate.,-0.7902
3977,MINI,Cooper,3,Features/Controls/Displays (FCD),M,: Our tire in need of replace due to bubble in the car. when they replaced the new tire; the tire pressure indicates that the new tire has a very low tire pressure. When I brought it into the dealer; the mechanic says the tire pressure indicates on the monitor is not accurate.,-0.7902
3978,MINI,Cooper,3,Features/Controls/Displays (FCD),M,Within 2 months of obtaining a new car; we experienced a problem where the ignition would not start the engine. Hence; we needed to have our car towed.,-0.4019
3979,MINI,Cooper,2,Features/Controls/Displays (FCD),M,Vibration from road conditions has loosened the screw,-0.1027
3980,MINI,Cooper,2,Engine/Transmission,D,: I haven't brought the car back yet.  A hesitation - followed by a lurch - ocurs in  green mode after I've come to a stop and released my foot from the break.  It is less noticeable in mid mode.,-0.5106
3981,MINI,Cooper,2,Features/Controls/Displays (FCD),D,,0.0
3982,MINI,Cooper,2,Seats,D,,0.0
3983,MINI,Cooper,3,Features/Controls/Displays (FCD),M,When locking the doors at the drivers side; when you push the lock button;it will not lock the doors the first time you push the button. You must push it 2 or 3 times to lock the car.,0.0
3984,MINI,Cooper,3,Features/Controls/Displays (FCD),D,You can't put a pillow on the seat for a short person. If you do; the indicator light stays on.,0.0
3985,MINI,Cooper,3,Features/Controls/Displays (FCD),D,For a short person; you can't put the display high enough to see it.,0.0
3986,MINI,Cooper,1,Audio/Communication/Entertainment/Navigation (ACEN),D,Location too recessed to insert USB stick easily. Design issue. Also it is a storage area that might easily damage the port or stick if items are stored with stick installed,0.1531
3987,MINI,Cooper,1,Driving Experience,M,Not sure if the tie was defective or if I hit a pothole. I live in the Northeast and the road are in bad shape,-0.6249
3988,MINI,Cooper,1,Audio/Communication/Entertainment/Navigation (ACEN),D,IT IS NOT USER FRIENDLY; EASIER TO SAVE ADDRESS IN PREVIOUS CAR  TAKES A WHILE TO ENTER ADDRESS; DIFFICULT TO FIND OUT HOW TO STOP GUIDANCE,0.6705
3989,MINI,Cooper,1,Seats,D,it is set back so far that it has been hard for passengers to reach.  Especially when the center console is down,-0.0772
3990,MINI,Cooper,5,Exterior,D,They are not bright enough for my taste.,-0.3412
3991,MINI,Cooper,5,Exterior,M,,0.0
3992,MINI,Cooper,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
3993,MINI,Cooper,5,Seats,D,Hard to find buckle; seat belt cuts into my neck,-0.3818
3994,MINI,Cooper,5,Engine/Transmission,M,My check engine light came on. Took to dealer and was told it was due to poor fuel quality although I had only put Supreme Unleaded in it.,0.128
3995,MINI,Cooper,2,Exterior,M,,0.0
3996,MINI,Cooper,2,Exterior,M,When it is raining and you open either door; water runs off the roof and onto the interior seat.,0.0
3997,MINI,Cooper,2,Heating; Ventilation; and Air Conditioning (HVAC),D,,0.0
3998,MINI,Cooper,2,Engine/Transmission,M,,0.0
3999,MINI,Cooper,3,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
4000,MINI,Cooper,3,Seats,D,,0.0
4001,MINI,Cooper,3,Seats,D,Located too low and too much in the back Difficult to reach,-0.5423
4002,MINI,Cooper,1,Seats,M,I was informed that I let it go too quickly.,0.0
4003,MINI,Cooper,7,Driving Experience,M,When you brake for now; this is my third mini cooper and previous slow excellent,0.5719
4004,MINI,Cooper,7,Driving Experience,D,When you brake for now; this is my third mini cooper and previous slow excellent,0.5719
4005,MINI,Cooper,7,Driving Experience,M,every time I take a baden or take a hole in the road. so at lished in the three mini I've had,0.0
4006,MINI,Cooper,7,Features/Controls/Displays (FCD),M,: WIPERS / WASHERS some not 100% clean and has noise sometime occasions. The automatic system was the best we have.,0.4482
4007,MINI,Cooper,7,Features/Controls/Displays (FCD),D,: no light passenger for the back; or in the middle of the car as is typical,-0.296
4008,MINI,Cooper,7,Seats,D,: The Restraint belt bends at the top and gets stuck and is very dififil removing it.,-0.0516
4009,MINI,Cooper,7,Heating; Ventilation; and Air Conditioning (HVAC),D,: It takes time to heat the heating; I still have not tried the cooling.,0.0
4010,MINI,Cooper,1,Engine/Transmission,M,: Yellow engine light reported earlier: The engine warning light came on; diagnostic tester showed P1300; MINI service could not say what that means; after 2 days; light went off; now it has reappeared. Vehicle operation appears normal. I made an appointment; but the light went off before the appointed date.,-0.1779
4011,MINI,Cooper,2,Features/Controls/Displays (FCD),D,Very awkward method of dimming mirror.  Twist turn is more difficult than a simple push-pull system would be.,-0.5699
4012,MINI,Cooper,2,Audio/Communication/Entertainment/Navigation (ACEN),D,: Voice recognition sometimes misinterprets.  Your question re: 'frequently' misinterprets isn't accurate as it is only sometimes.  I don't feel this is a big problem but just what can reasonably be expected from a still developing technology.,-0.2144
4013,MINI,Cooper,1,Features/Controls/Displays (FCD),M,: There was debris inside the LED color ring and the dealership had to remove it.,0.0
4014,MINI,Cooper,1,Interior,M,The noise is a hum or buzz from the left front dashborad under certain vibration conditions from the engine or stereo.,0.2732
4015,MINI,Cooper,4,Audio/Communication/Entertainment/Navigation (ACEN),D,Difficult to switch from satellite radio to iphone.,-0.3612
4016,MINI,Cooper,4,Heating; Ventilation; and Air Conditioning (HVAC),D,: The car always starts with the heater on even when I have turned it off as soon as I start the car.,0.0
4017,MINI,Cooper,4,Interior,M,: Within the first 2 months of owning the car my windshield has been cracked three times. Not strong enough glass or too low to the ground?,0.296
4018,MINI,Cooper,4,Interior,D,Door panel on driver's side is scuffed. Hard to clean,0.3182
4019,MINI,Cooper,1,Exterior,D,,0.0
4020,MINI,Cooper,4,Audio/Communication/Entertainment/Navigation (ACEN),D,Go drive should link up with the phone not Aux port,0.0
4021,MINI,Cooper,4,Audio/Communication/Entertainment/Navigation (ACEN),D,When on Safari on the phone it goes to the car and cannot play any music safari takes over sometimes the phone won't link up to the car.,-0.2584
4022,MINI,Cooper,4,Interior,M,When I get out of my car my foot snags on the panel where the door closes at the bottom it has messed up my foot and shoes it catches on them this is the second time but they are replacing it,-0.1779
4023,MINI,Cooper,4,Interior,M,already explained it to you,0.0
4024,MINI,Cooper,2,Audio/Communication/Entertainment/Navigation (ACEN),D,Its doesn't understand me.  I try to speak very distinctly but now I just stop and put it in by hand with the computer.,0.3612
4025,MINI,Cooper,2,Engine/Transmission,M,The words Decreased Battery Power came on for 3 days.  I called & made an appointment.  The service man said it was safe to drive.  I drove it and on the second day the navigator came back on and everything is fine.  I don't know why it did that.  I only had the car for 3 months.  It's a great car.  I'm going to call and cancel my appointment to get it checked.,0.7783
4026,MINI,Cooper,1,Engine/Transmission,M,This happened twice. Technician verified car was functioning properly and re-calibrated the system.  Has not happened since.,0.0
4027,MINI,Cooper,2,Exterior,D,Hood handle is difficult for me to pull for a release. A man has to do it for me.,-0.3612
