,Make,Series,Total_Problems,Category,Mode,Verbatim,Score
2218,Mercedes-Benz,C-Class,1,Audio/Communication/Entertainment/Navigation (ACEN),D,Cant easly speak a locaton ti drive to,0.0
2219,Mercedes-Benz,C-Class,1,Interior,D,There is nothing that can be done. It is just too small.,0.0
2220,Mercedes-Benz,GLC,4,Driving Experience,D,"Again, they are not too close...the issue is that for someone short like me, I have to have the seat up way too close to be able to reach the gas pedal.",0.3818
2221,Mercedes-Benz,GLC,4,Features/Controls/Displays (FCD),M,I hate it when wiper make noise. They should glide over windshield and not make noise.,-0.5719
2222,Mercedes-Benz,GLC,4,Features/Controls/Displays (FCD),M,"The Programmable locks work...I just had to say they didn't to get beyond this question. The issue is the locks work, but I have to push too hard in the handle to lock the doors.",-0.1531
2223,Mercedes-Benz,GLC,4,Seats,D,"Seems confusing how to set and then how to use...have to hold the button in for the seat to move. In Lexus, you just hit the number of the memory setting and the seat moves automatically.",-0.1531
2224,Mercedes-Benz,E-Class,1,Interior,M,a vibration noise on rough roads.  I do not want to chase the problem because I do not want the dash board to be taken out and the problem is only on rough road.,-0.7044
2225,Mercedes-Benz,GLC,2,Features/Controls/Displays (FCD),D,Too close to turn signal...maybe turn signal lever could be longer,0.0
2226,Mercedes-Benz,GLC,2,Interior,D,Difficult to get fingers in the gap.,-0.3612
2227,Mercedes-Benz,GLA,4,Audio/Communication/Entertainment/Navigation (ACEN),D,"Be honest, I hate all of new audio systems.   It's really hard to understand and operate.  I almost didn't purchase the vehicle if I knew this much complicated. I had a problem bluetooth less than one month after I purchase the vehicle .  The system had not worked all of sudden and it was very inconvenience.  I called my dealer and they asked me to come over in person.  They tried to tell me step by step, but it's too much.  I was not sure why my bluetooth stopped working.  They didn't tell me why.  Well, it seems it's working now.  I hope it will not happen again.",-0.1496
2228,Mercedes-Benz,GLA,4,Audio/Communication/Entertainment/Navigation (ACEN),D,"Just hard everything to me.  Sorry, but I hate it.  Also, no navigation system doesn't come with the vehicle on this model, which is extremely inconvenience.",-0.9168
2229,Mercedes-Benz,GLA,4,Audio/Communication/Entertainment/Navigation (ACEN),D,Please see my previous comment,0.3182
2230,Mercedes-Benz,GLA,4,Engine/Transmission,M,,0.0
2231,Mercedes-Benz,E-Class,1,Exterior,M,Automatic opening by use of a foot movement only unlocks the trunk but the trunk lid does not raise up fully.,0.0
2232,Mercedes-Benz,GLA,6,Features/Controls/Displays (FCD),D,I still don't see it.,0.0
2233,Mercedes-Benz,GLA,6,Features/Controls/Displays (FCD),D,,0.0
2234,Mercedes-Benz,GLA,6,Features/Controls/Displays (FCD),D,Could not figure how to fold the mirrors. By hand or electric.,0.4939
2235,Mercedes-Benz,GLA,6,Features/Controls/Displays (FCD),D,USB cord smashed by compartment lid.,0.0
2236,Mercedes-Benz,GLA,6,Interior,D,I don't think there is an option to open or close cargo cover. If I can open there will be more cargo space.,0.0
2237,Mercedes-Benz,GLA,6,Engine/Transmission,M,"Its not a problem, i  just noticed restart is not smooth",0.3089
2238,Mercedes-Benz,GLE,1,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2239,Mercedes-Benz,E-Class,1,Seats,D,IT IS SMALL AND ALMOST UNUSABLE - THAT IS JUST THE WAY IT IS DESIGNED,0.0
2240,Mercedes-Benz,CLA,1,Audio/Communication/Entertainment/Navigation (ACEN),U,my screen sometimes freezes up while using appls car play,0.3182
2241,Mercedes-Benz,GLE,1,Exterior,M,Instructions say to close cap until you hear 3 clicks.  Trying to open after that is very hard.  First time I had to use I thought it was broken and wouldnâ€™t be able to open.  My husband commented as well that it was hard to do so itâ€™s not a strength issue.,-0.7413
2242,Mercedes-Benz,GLE,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2243,Mercedes-Benz,GLE,2,Audio/Communication/Entertainment/Navigation (ACEN),D,I have not been able to use any of the voice recognition features on the vehicle as all commands are misinterpreted.  It is difficult to change any commands and to escape the system.,-0.4767
2244,Mercedes-Benz,E-Class,1,Audio/Communication/Entertainment/Navigation (ACEN),D,": The navigation pad on the left side of the steering wheel has a delay/non-responsive quirk when controlling the radio.  It does not happen when using this control pad with other car features, just the radio.  You have to touch it a few times for it to change the song or radio station.  This is an inherent problem as my previous Mercedes C300 had this same issue as well as other Mercedes loaner cars I have driven.  Since it is not the main control for the radio it is only a minor inconvenience.",-0.4767
2245,Mercedes-Benz,E-Class,1,Interior,D,,0.0
2246,Mercedes-Benz,CLA,1,Audio/Communication/Entertainment/Navigation (ACEN),D,The port is located beneath the center arm rest. This makes the cable susceptible to damage as well as entanglement. It would be easier to access and omit these problems if located in a different location. I suggest beneath the cd player or adjacent to ashtray-GSH,-0.25
2247,Mercedes-Benz,C-Class,1,Exterior,M,Weather stripping on driver side window was damaged.,-0.4404
2248,Mercedes-Benz,GLS,1,Seats,M,The buckle won't latch.,0.0
2249,Mercedes-Benz,GLE,1,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2250,Mercedes-Benz,GLE,1,Exterior,M,One of the black plastic thing was bent on passenger side. After one month it is now missing from the running board,-0.296
2251,Mercedes-Benz,C-Class,1,Interior,M,"Only heard a rattle behind the left air vent a few times, and haven't heard it since. If it persists, I will take to the dealer.",0.0
2252,Mercedes-Benz,GLC,4,Driving Experience,U,The only complaint that I have about the driving experience is the rear suspension slides or shimmies when you hit a bump or pothole while going around a turn.  Feels like a slight fishtale,0.0772
2253,Mercedes-Benz,GLC,4,Audio/Communication/Entertainment/Navigation (ACEN),D,My biggest complaint with the car is the Apple Car Play connection.  It is the worse Apple product that I have ever used.  It has problems pairing and requires you to go through several introduction screens every time that my wife and I alternate plugging in our phones.  It will not let you get past the intro screens unless the car is out in park.  A major pain.,-0.836
2254,Mercedes-Benz,GLC,4,Audio/Communication/Entertainment/Navigation (ACEN),D,See prior page.  Apple Car Play for Mercedes is terrible.,-0.1779
2255,Mercedes-Benz,GLC,4,Audio/Communication/Entertainment/Navigation (ACEN),U,Apple Car play,0.34
2256,Mercedes-Benz,GLE,2,Features/Controls/Displays (FCD),D,"Overly sensitive. Vibrate too often, sometimes even stay on lane. Can be a bit annoying",-0.4019
2257,Mercedes-Benz,GLE,2,Audio/Communication/Entertainment/Navigation (ACEN),D,Use of voice command is very frustrating. Almost a joke!Entering address on the touchscreen is not user friendly,-0.728
2258,Mercedes-Benz,Metris,7,Exterior,D,It has what I would consider excessive road noise from underneath the vehicle when driven on gravel roads.  I use the vehicle on hunting trips and drive on numerous gravel roads.  I also live in the country and drive on gravel roads every time I leave home to go somewhere.,-0.4019
2259,Mercedes-Benz,Metris,7,Features/Controls/Displays (FCD),M,Rear window washers do not work.  I will discuss with dealer at next visit.,0.0
2260,Mercedes-Benz,Metris,7,Features/Controls/Displays (FCD),M,Controls for the passenger side mirror and windows did not work. : I had a problem with the controls that control the passenger side mirror and window.  It did not work at all.,0.3089
2261,Mercedes-Benz,Metris,7,Features/Controls/Displays (FCD),D,"The outlet for the front seat is in a location that is very difficult to access.  There are no outlets in the second row of seats.  Same explanation regarding dealer, there is nothing they can do.",-0.6115
2262,Mercedes-Benz,Metris,7,Audio/Communication/Entertainment/Navigation (ACEN),D,"When I use the SD card slot for recorded music and using the shuffle feature, it doesn't shuffle all the tunes that are on the SD card.  It only shuffles between three or four albums.",0.0
2263,Mercedes-Benz,Metris,7,Audio/Communication/Entertainment/Navigation (ACEN),D,"There is no voice recognition available with which to place calls.  Once again, I am going to answer 'yes' I have taken problem to dealer and 'don't know' on how the handled because there is nothing the dealer can do about it.",-0.5994
2264,Mercedes-Benz,Metris,7,Seats,D,The location of the control for this function is in a location that is difficult to get at  It is between the seat and the a part of the frame.  I am going to say that I have discussed with the dealer.  They pointed it out at delivery but there wasn't really anything that they could do about it so I am going to answer the question about how the dealer handled as 'don't know'.,-0.1901
2265,Mercedes-Benz,E-Class,1,Exterior,D,Pirelli tires were very noisy on rough road surfaces. Replaced them with Michelin Pilot 4S,-0.2484
2266,Mercedes-Benz,C-Class,3,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2267,Mercedes-Benz,C-Class,3,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2268,Mercedes-Benz,C-Class,3,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2269,Mercedes-Benz,GLE,1,Interior,D,The passenger side sup holder is smaller and many cups/mugs fit in only the driver side holder.,0.3612
2270,Mercedes-Benz,GLA,3,Exterior,M,The trunk should open hands free when you move your feet across the back/bottom of the trunk but it do not consistently open.,0.2846
2271,Mercedes-Benz,GLA,3,Interior,D,The glovebox is very small that I cannot store my user manual in it.,0.0
2272,Mercedes-Benz,GLA,3,Interior,D,"Not enough storage space, it cannot house my cellphone properly.",0.0
2273,Mercedes-Benz,C-Class,2,Driving Experience,M,It seems that every new vehicle on the dealer lot had that same sound.,0.0
2274,Mercedes-Benz,C-Class,2,Interior,D,"The space is very small, once a cell phone or lotion is put in there, you can't add tissue or anything else.",0.0
2275,Mercedes-Benz,GLA,7,Features/Controls/Displays (FCD),M,"My doors will not unlock when I walk up. Sometimes, I have to acutally get the key fob out and unlock it manually. I don't understand why it wont' pop open when I walk up. I can walk up to the trunk with the key in my purse and open it. No Problem.",-0.5994
2276,Mercedes-Benz,GLA,7,Features/Controls/Displays (FCD),D,,0.0
2277,Mercedes-Benz,GLA,7,Features/Controls/Displays (FCD),D,"For me the Location, it is hard to use. I rarely use the Cruise in this car.",-0.1027
2278,Mercedes-Benz,GLA,7,Audio/Communication/Entertainment/Navigation (ACEN),D,I rarely listen to the radio but when I do I hear it cut out.,-0.3919
2279,Mercedes-Benz,GLA,7,Audio/Communication/Entertainment/Navigation (ACEN),M,I just hear it rattle when I turn it up to hear over the Air Conditioner.,0.0
2280,Mercedes-Benz,GLA,7,Audio/Communication/Entertainment/Navigation (ACEN),D,I hope in the next model.. the apple car play will not have to connect,0.6486
2281,Mercedes-Benz,GLA,7,"Heating, Ventilation, and Air Conditioning (HVAC)",D,I can not hear the car play as the car is cooling down.,0.34
2282,Mercedes-Benz,C-Class,1,Driving Experience,D,"I just noticed lots of brake dust on the right front wheel, however the left wheel was clean.I have the vehicle for only 2 and 1/2 months",0.0
2283,Mercedes-Benz,E-Class,1,Features/Controls/Displays (FCD),M,The fuel gauge stopped working.,-0.2263
2284,Mercedes-Benz,C-Class,1,Exterior,M,: Driver door window seal was defective,-0.4404
2285,Mercedes-Benz,E-Class,3,Audio/Communication/Entertainment/Navigation (ACEN),M,Speakers were crackling at certain frequencies.  Speakers in the front right door had to be replaced out.,0.2732
2286,Mercedes-Benz,E-Class,3,Audio/Communication/Entertainment/Navigation (ACEN),D,: Navigation system / screens are incredibly slow to respond.,0.0
2287,Mercedes-Benz,E-Class,3,Interior,M,Problem  was coming from convertible top and luggage cover Was difficult to diagnose and resolve.,-0.2023
2288,Mercedes-Benz,E-Class,2,Features/Controls/Displays (FCD),M,The car has difficulty identifying an open spot.  I have tried to use this feature to parallel park and to assist me in backing up into a space.  It rarely works,-0.3182
2289,Mercedes-Benz,E-Class,2,Features/Controls/Displays (FCD),U,The middle console has a hand-writing feature that is very difficult to use,-0.4201
2290,Mercedes-Benz,C-Class,3,Interior,M,,0.0
2291,Mercedes-Benz,C-Class,3,Interior,M,,0.0
2292,Mercedes-Benz,C-Class,3,Interior,D,,0.0
2293,Mercedes-Benz,C-Class,5,Driving Experience,D,,0.0
2294,Mercedes-Benz,C-Class,5,Features/Controls/Displays (FCD),M,,0.0
2295,Mercedes-Benz,C-Class,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2296,Mercedes-Benz,C-Class,5,Audio/Communication/Entertainment/Navigation (ACEN),D, : Finding POIâ€™s,0.0
2297,Mercedes-Benz,C-Class,5,Interior,M,,0.0
2298,Mercedes-Benz,GLE,1,Audio/Communication/Entertainment/Navigation (ACEN),D,The USB ports are in the center console and They are hard to get to when other items are in the center console.,-0.1027
2299,Mercedes-Benz,S-Class,5,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2300,Mercedes-Benz,S-Class,5,Audio/Communication/Entertainment/Navigation (ACEN),D,"Misinterpreted basic names and commands, especially the telephone commands",-0.3182
2301,Mercedes-Benz,S-Class,5,Audio/Communication/Entertainment/Navigation (ACEN),D,: The telephone doesnâ€™t work properly when scrolling â€œprevious callsâ€ it ends up making unintended calls,0.0
2302,Mercedes-Benz,S-Class,5,Seats,M,Didnâ€™t have a need as it was purchased in the winter. First hot day neither side cooled the seats,0.0
2303,Mercedes-Benz,S-Class,5,Engine/Transmission,D,,0.0
2304,Mercedes-Benz,C-Class,3,Exterior,M,The paint in these areas is very weak as is appears simple road sand simply removes it.I also have a 2018 GLE 550e in the same Brilliant blue and it has NO problem here.I also had a 2017 C 300 coupe in Brilliant Blue and it had no such problem.ALL vehicles have been driven on SAME roadways!,-0.4055
2305,Mercedes-Benz,C-Class,3,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2306,Mercedes-Benz,C-Class,3,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2307,Mercedes-Benz,E-Class,4,Exterior,M,see my previous answer,0.0
2308,Mercedes-Benz,E-Class,4,Features/Controls/Displays (FCD),M,"see previous response : 1. The passenger side front exterior mirror is so big that it is creating a big problem for me to make a left hand turn.  I am 5'3 and I have the seat raised up high to try and see over it but between that mirror and the beginning of the frame of the car, it is one huge blind spot.2.  The drivers side window will not stay up if the button is pushed to raise it.  it will hit the top of the window frame and return to a mid-level position.  bad for going through a car wash.  i have to play with it for a few minutes to even get it up almost to the top. 3.  when putting the trunk down, it makes a horrible grinding noise on the left side.",-0.5789
2309,Mercedes-Benz,E-Class,4,Features/Controls/Displays (FCD),D,"see my previous comment - Mirror is too big and blocks my vision when making a left hand turn. : 1. The passenger side front exterior mirror is so big that it is creating a big problem for me to make a left hand turn.  I am 5'3 and I have the seat raised up high to try and see over it but between that mirror and the beginning of the frame of the car, it is one huge blind spot.2.  The drivers side window will not stay up if the button is pushed to raise it.  it will hit the top of the window frame and return to a mid-level position.  bad for going through a car wash.  i have to play with it for a few minutes to even get it up almost to the top. 3.  when putting the trunk down, it makes a horrible grinding noise on the left side.",-0.3818
2310,Mercedes-Benz,E-Class,4,Audio/Communication/Entertainment/Navigation (ACEN),D,Had problems but embrace walked me through fixing it.  have embrace wi-fi in the car and couldn't answer the phone properly when auto-play was on.  Got tremendous static and couldn't hear the caller.  embrace had me switch a setting on the phone.  works now,0.7906
2311,Mercedes-Benz,E-Class,1,Interior,U,"While driving one day, I noticed the speaker cover in front of the steering wheel isn't aligned properly",0.0
2312,Mercedes-Benz,S-Class,1,Features/Controls/Displays (FCD),M,Warning signal always on showing inproper tire pressure,-0.5574
2313,Mercedes-Benz,SLC,1,Interior,D,Too small to hold regular sized drinks,0.0
2314,Mercedes-Benz,C-Class,3,Features/Controls/Displays (FCD),M,The check engine light came on  requiring the vehicle to be towed for the second time within 3 weeks of leasing.  It turned out to be a faulty outside temperature gauge which caused the check engine light to be tripped.,-0.3182
2315,Mercedes-Benz,C-Class,3,Engine/Transmission,M,"The automatic engine shut down/restart system is inconsistent. Sometimes it works, sometimes not.",0.0
2316,Mercedes-Benz,C-Class,3,Engine/Transmission,M,: The engine temperature light came on 4 days after leasing the vehicle.  We had to have the vehicle towed when we discovered it was leaking engine coolant.,0.0
2317,Mercedes-Benz,GLC,2,Features/Controls/Displays (FCD),D,: When cleaning windshield and lifting wiper arm there is no room and scratches the hood.,-0.296
2318,Mercedes-Benz,GLC,2,Audio/Communication/Entertainment/Navigation (ACEN),D, : For Navigation,0.0
2319,Mercedes-Benz,C-Class,2,Interior,M,at left foot side carpet doesn't stay down,0.0
2320,Mercedes-Benz,C-Class,2,Interior,D,same as carpet,0.0
2321,Mercedes-Benz,GLE,1,Interior,M,Driver side front window squeaks when try to open. Closing squeaks less.,0.0
2322,Mercedes-Benz,GLE,1,Exterior,D,Another inch would go a long way in making the running boards easier to use getting out of the car.  They are fine for getting in just difficult getting out,0.2732
2323,Mercedes-Benz,E-Class,2,Driving Experience,D,: Brake for idling in traffic doesn't hold,0.0
2324,Mercedes-Benz,E-Class,2,Audio/Communication/Entertainment/Navigation (ACEN),D,nav locations and phonebook,0.0
2325,Mercedes-Benz,E-Class,1,Interior,M,,0.0
2326,Mercedes-Benz,C-Class,2,Audio/Communication/Entertainment/Navigation (ACEN),D,Simply put it us just easier to use smart phone than the built in navigation.,0.6705
2327,Mercedes-Benz,C-Class,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2328,Mercedes-Benz,C-Class,2,Audio/Communication/Entertainment/Navigation (ACEN),D,Difficulty inputting an address. Iâ€™ve been using my my maps on my iPhone MUCH easier and faster  to input information : Iâ€™m still having trouble learning how to use the navigation.  The man was very nice and explained it to me and I took notes but when Iâ€™m by myself trying to do it I still get confused.,-0.3723
2329,Mercedes-Benz,C-Class,2,Engine/Transmission,M,: When I turn the car off in the garage it makes a knocking noise for a few minutes,0.0
2330,Mercedes-Benz,GLC,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2331,Mercedes-Benz,GLC,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2332,Mercedes-Benz,GLC,2,Features/Controls/Displays (FCD),D,,0.0
2333,Mercedes-Benz,GLC,2,Seats,M,,0.0
2334,Mercedes-Benz,S-Class,1,Exterior,M,Sunroof molding was ripped. : Ripped sunroof molding.,0.0
2335,Mercedes-Benz,GLE,4,Features/Controls/Displays (FCD),M,"When you back up and get close to something you do not get an audible beep that becomes increasingly faster as you approach an item. I get this warning sound when I an in drive and pull forward close to an object, but not when I back up, not sure if its a feature not included on the car or a malfunction. The warning lights come on in the back, but no warning beep which is what most people depend on to ensure they donâ€™t hit something. I havenâ€™t gone to the dealership yet to have this looked at but will do so when I go in for my first mainframe ce check.",-0.8741
2336,Mercedes-Benz,GLE,4,Audio/Communication/Entertainment/Navigation (ACEN),D,"Too hard to do simply things such as enter a destination. Too hard to get route to show on screen. Navigation doesnâ€™t automatically redirect to easiest route if you go off on a stop before destination. When you connect your iPhone, navigation completely stops without letting you know it stopped. Very poor system for a car thus expensive to have.",-0.7496
2337,Mercedes-Benz,GLE,4,Engine/Transmission,M,I noticed thus about 4-5 weeks after I got the car. It does not happen often-but occasionally.,0.0
2338,Mercedes-Benz,GLE,4,Engine/Transmission,D,The car occasionally has a longer than usual crank up turn over before starting. The car regularly is a little rough when it downshifts from high speed to the lower speeds as you go to stop the car. Middle gear downshift is fine. Just lowest 2 shifts its  regularly rough.,-0.6369
2339,Mercedes-Benz,GLC,1,Audio/Communication/Entertainment/Navigation (ACEN),U,: Apple Car Play hard to engage or have the system recognize my iPhone.,0.5267
2340,Mercedes-Benz,C-Class,2,Features/Controls/Displays (FCD),D,"I don't like that you have to use the key fob to get into the car if you've locked it with the key fob. I find that feature so annoying, I would never lease another car with that feature.  I also really dislike that I have to use the key fob or inside button to open the trunk - i think that's a bad design feature.",-0.8999
2341,Mercedes-Benz,C-Class,2,Features/Controls/Displays (FCD),D,"I fell like the gas gauge is obstructed and by the time it tells you fuel is low, it's really low",-0.1779
2342,Mercedes-Benz,E-Class,1,Interior,M,Cup holder cover won't close.,0.0
2343,Mercedes-Benz,E-Class,1,Interior,M,there is a rattle in the passenger door panel that occurs when the car goes over bumps,0.0
2344,Mercedes-Benz,C-Class,2,Seats,D,The back headrests create a bad blind spot. They cannot be removed or lowered.,-0.6808
2345,Mercedes-Benz,C-Class,2,Seats,D,Seems to attract the marks. Could be the color of the seat.,0.3612
2346,Mercedes-Benz,GLE,1,Features/Controls/Displays (FCD),M,Couldnâ€™t remove. Stopped at dealership and they quickly fixed it while I waited...,-0.2263
2347,Mercedes-Benz,GLE,10,Driving Experience,D,,0.0
2348,Mercedes-Benz,GLE,10,Driving Experience,D,The breaks lost a lot of their brakin* power within the first few hundred miles.,-0.3182
2349,Mercedes-Benz,GLE,10,Driving Experience,M,Itâ€™s always slightly off while going straight.,0.2263
2350,Mercedes-Benz,GLE,10,Features/Controls/Displays (FCD),M,Sometimes when the key is in the pocket the car wonâ€™t unlock upon touching the keyless button. Also sometimes pressing the unlock button on the key itself doesnâ€™t open the car. Although this only happens occasionally.,0.0
2351,Mercedes-Benz,GLE,10,Audio/Communication/Entertainment/Navigation (ACEN),D,They are in the center console where it is dark and they donface upwards so you canâ€™t really see them. Itâ€™s also really hard to plug the USB cord in.,-0.1761
2352,Mercedes-Benz,GLE,10,Seats,M,The headrest material is falling apart at the bottom and has to be clipped back in which is very difficult.,-0.5256
2353,Mercedes-Benz,GLE,10,Interior,M,Itâ€™s a pen marking.,0.0
2354,Mercedes-Benz,GLE,10,Interior,M,The glovebox hangs down on the left which causes the panel gap to be really misalingned.,0.0
2355,Mercedes-Benz,GLE,10,Interior,D,They are the optional cooled cup holders and they have different arms to hold drinks in place. They are very wobbly and donâ€™t provide enough support for small drinks and intrude with big drinks.,0.4019
2356,Mercedes-Benz,GLE,10,Engine/Transmission,D,"After slowing down and having almost stopped, the car is in second gear, and then accelerating again the car downshifts hard into first gear to get going. While pulling into my garage this has almost ended in a crash because the car launches forward.",-0.5336
2357,Mercedes-Benz,GLC,3,Features/Controls/Displays (FCD),M,driver side wiper seems like it's too long for the window and doesn't sweep smoothly sometimes,0.3612
2358,Mercedes-Benz,GLC,3,"Heating, Ventilation, and Air Conditioning (HVAC)",D,THey clear moderately quickly and it's not a big problem.  It's just surprising how often they fog up.,0.7147
2359,Mercedes-Benz,GLC,3,Interior,M,"the attachment point pulls out of the liner and looks like it's coming apart.  There is a gap and it looks unsightly unless I push it back in.  I'm not pulling hard on the visor to adjust it, just enough to release it from the clip.",0.6119
2360,Mercedes-Benz,C-Class,1,Engine/Transmission,D,The range was advertised as 15 miles. In reality it is more like 11-12.,0.4201
2361,Mercedes-Benz,GLC,4,Audio/Communication/Entertainment/Navigation (ACEN),D,It is in the middle storage console and interferes with closing and shutting the lids,0.0
2362,Mercedes-Benz,GLC,4,Audio/Communication/Entertainment/Navigation (ACEN),D,I have to wait for it to connect to my phone and then wait a little longer or it doesn't recognize the phone book and then when putting in a voice or name command it often won't get it right.  Doesn't happen all the time and I definitely can't have the sunroof open when I want to use voice command,0.4588
2363,Mercedes-Benz,GLC,4,Interior,D,The space is very narrow so you have to be careful how you load things in there.  My new car seems to be better than the previous year model,0.5423
2364,Mercedes-Benz,GLC,4,Interior,D,The hook up for my cord for cell phone charging is in there so you have to be careful every time it is opened /closed to make sure the cord doesn't get smashed.  Storage is just one big space   maybe compartments in it?,0.4404
2365,Mercedes-Benz,GLE,5,Features/Controls/Displays (FCD),D,Hidden behind steering wheel....trying to get use to 'feel' and referring back to manual to understand operation.,0.0
2366,Mercedes-Benz,GLE,5,Features/Controls/Displays (FCD),D,Steering wheel itself blocks a portion of both the speedometer and tachometer,-0.2263
2367,Mercedes-Benz,GLE,5,Features/Controls/Displays (FCD),D,Would benefit from a 'Normal' electrical outlet configuration in the front passenger area.,0.4588
2368,Mercedes-Benz,GLE,5,Audio/Communication/Entertainment/Navigation (ACEN),D,Gave address and it changed states..........had to get to the specific 'Change Something' screen and then do each one separately to eventually get it correct.,0.0
2369,Mercedes-Benz,GLE,5,Engine/Transmission,M,"The battery was 'dead' at 1,867 miles.  My wife was at her School  arriving at 7:45 am and prepared to leave at 7:00pm that evening (we live approximately 10 miles from the school. Engine would not turnover, the interior lights did not come on. She called for the Mercedes support and they sent a towing service. He connected his starter and it fired right up.  Noted nothing was left 'ON'. He stated the battery seems to be discharged and the alternator was charging it.   Happened only once Friday May 11, 2018. Have not had vehicle in for oil change and cleaning and plan on addressing it then unless occurs again before that time.",-0.0516
2370,Mercedes-Benz,GLE,7,Exterior,M,Driver door does not always close the first time from inside the car. Door does hold the stop when open and comes back to hit my shins.,-0.296
2371,Mercedes-Benz,GLE,7,Exterior,D,The car is just loud. It seems worse than my 2014 was.,-0.4767
2372,Mercedes-Benz,GLE,7,Features/Controls/Displays (FCD),D,A design travesty. Unnecessary feature that takes many steps to use. Worthless.,-0.765
2373,Mercedes-Benz,GLE,7,Audio/Communication/Entertainment/Navigation (ACEN),D,Self explanatory,0.0
2374,Mercedes-Benz,GLE,7,Audio/Communication/Entertainment/Navigation (ACEN),D,"Navigation does not recognize voice commands 99% of the time. And it's choices are so absurdly wrong, it has nothing to do with my diction.",-0.5233
2375,Mercedes-Benz,GLE,7,Audio/Communication/Entertainment/Navigation (ACEN),D,See prior answer regarding the navigation system.,0.0
2376,Mercedes-Benz,GLE,7,Seats,M,"See answer to earlier question : Front seat upholstery was rippled at delivery, not tight. Dealership runaround about having it replaced.",0.0
2377,Mercedes-Benz,GLC,1,Audio/Communication/Entertainment/Navigation (ACEN),D,It won't turn on my music/pandora. It is synced to talk right away though.,0.0
2378,Mercedes-Benz,GLS,8,Features/Controls/Displays (FCD),D,,0.0
2379,Mercedes-Benz,GLS,8,Features/Controls/Displays (FCD),D,,0.0
2380,Mercedes-Benz,GLS,8,Features/Controls/Displays (FCD),D,,0.0
2381,Mercedes-Benz,GLS,8,Features/Controls/Displays (FCD),D,e.g. difficult to follow instructions for viewing vehicle 'range'.  Trip computations are also complicated.,-0.3612
2382,Mercedes-Benz,GLS,8,Audio/Communication/Entertainment/Navigation (ACEN),D,Operators manual is VERY difficult to understand and follow particularly for a complicated system of electronics in this vehicle.  The manual was obviously written by Germans who speak English rather than Americans.   The nuances and logic involved are significant.,-0.4071
2383,Mercedes-Benz,GLS,8,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2384,Mercedes-Benz,GLS,8,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2385,Mercedes-Benz,GLS,8,Audio/Communication/Entertainment/Navigation (ACEN),D,Once again very complicated and difficult to follow written instructions in the manual.,-0.4144
2386,Mercedes-Benz,GLE,1,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2387,Mercedes-Benz,E-Class,2,Audio/Communication/Entertainment/Navigation (ACEN),D,The interface with the Command system is cumbersome.  One is happy to learn how to do a few basic things and then you give up and probably use the system to only 30% of its potential.,0.5719
2388,Mercedes-Benz,E-Class,2,Engine/Transmission,M,A hose to the turbo charger was damaged during building the vehicle and the vehicle leaked oil immediately.,-0.6369
2389,Mercedes-Benz,AMG GT,1,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
2390,Mercedes-Benz,E-Class,1,Audio/Communication/Entertainment/Navigation (ACEN),D,"Worse than useless. Wrong information, inacurrate routing. I use my iPhone.",-0.8402
2391,Mercedes-Benz,GLE,1,Features/Controls/Displays (FCD),D,The system was hard to understand because it was not explained properly. This system only gives a subtle tactile feel on steering wheel.,-0.1027
2392,Mercedes-Benz,C-Class,1,Audio/Communication/Entertainment/Navigation (ACEN),D,I have owned over 10 Mercedes and this is the poorest radio reception of any.,-0.5423
2393,Mercedes-Benz,GLE,1,Audio/Communication/Entertainment/Navigation (ACEN),D,Itâ€™s just much easier to use my phone,0.4215
2394,Mercedes-Benz,GLC,1,Audio/Communication/Entertainment/Navigation (ACEN),D,"completely misinterprets commands, example when a street name is given it will show something completely different, or a city is spoken will show a different city in a different state",0.0
2395,Mercedes-Benz,C-Class,1,Engine/Transmission,M,,0.0
2396,Mercedes-Benz,CLA,1,Audio/Communication/Entertainment/Navigation (ACEN),M,the crackle - very frustrating,-0.4927
2397,Mercedes-Benz,GLC,1,"Heating, Ventilation, and Air Conditioning (HVAC)",D,,0.0
2398,Mercedes-Benz,C-Class,2,Features/Controls/Displays (FCD),D,,0.0
2399,Mercedes-Benz,C-Class,2,Audio/Communication/Entertainment/Navigation (ACEN),D,,0.0
