,Make,Series,Total_Problems,Mode,Verbatim,Score
2923,BMW,X3,2,D,,0.0
2924,BMW,X3,2,M,,0.0
2925,BMW,X6,1,D,"When I say provide route for 215 Main street,NULL, I get instructions for 2578 West  street.",0.0
2926,BMW,4 Series,1,M,Sometimes I think I hear a bit of a klunk when shifting from 1 to 2.,0.0
2927,BMW,3 Series,2,D,,0.0
2928,BMW,3 Series,2,D,,0.0
2929,BMW,3 Series,2,D,,0.0
2930,BMW,3 Series,2,D,,0.0
2931,BMW,3 Series,11, FCD31, FCD38,0.0
2932,BMW,3 Series,11, FCD31, FCD38,0.0
2933,BMW,3 Series,11, FCD31, FCD38,0.0
2934,BMW,3 Series,11, FCD31, FCD38,0.0
2935,BMW,3 Series,11, FCD31, FCD38,0.0
2936,BMW,3 Series,11, FCD55," INT34""",0.0
2937,BMW,X1,5,D,"Clock numbers are too small
WBXHT3C35GP887861,P887861,WBXHT3C3GP,2855373K,BMW,X1,BMW X1 4dr SUV,2015-11-21,F48,06.01 Regensburg,B46O,AUT,MINERALGRAU METALLIC,PD LEDER DAKOTA M.PERFORIERUNG,SW SCHWARZ,01AG; 01CA; 0205; 0248; 0249; 0255; 0258; 028A; 02VB; 02VG; 0302; 0313; 0316; 0319; 0322; 03AG; 03AT; 03L8; 0402; 0420; 0423; 0430; 0431; 0459; 0473; 0488; 0493; 0494; 04FD; 04LU; 04NE; 0508; 0534; 0544; 0563; 0575; 05A4; 05DP; 0610; 0645; 0650; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NS; 06UP; 0704; 0775; 07HW; 0823; 0842; 0845; 0850; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0925; 0927; 0992; 09AA,5,EXT22",0.0
2938,BMW,X1,5,D,The USB port is in the middle seat compartment and is low. I have to open the lid and physically look for port versus being able to feel around. A standard phone charger length is stretched if trying to charge phone while it is docked on dash. Small issue but inconvenient. Would rather see the USB ports closer to front or in dash.,-0.5647
2939,BMW,X1,5,D,Front cup holders do not hold a standard travel coffee mug.,0.0
2940,BMW,X3,1,U,"Engine overheated,NULL,2700,Yes,Entirely
5UXKU2C59G0N79076,0N79076,5UXKU2C5G0,25358967,BMW,X6,BMW X6 4dr SUV,2015-09-12,F16,75.10 Spartanburg,N55,AUT,CARBONSCHWARZ METALLIC,NA EXCL.LED.NAP.ERW.,EN ELFENBEINWEISS/SCHWARZ,01CA; 0212; 0245; 0248; 02TV; 02VB; 0302; 0319; 0322; 0337; 03AG; 03DZ; 0403; 0420; 0423; 0430; 0441; 0456; 0488; 0493; 0494; 0496; 04AC; 04NB; 04NE; 0502; 0508; 0524; 0563; 0575; 05A1; 05AG; 05AS; 05DL; 0609; 0610; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 06WB; 0710; 0715; 0760; 0775; 07LA; 0823; 0845; 0853; 08KL; 08S4; 08SL; 08SM; 08TH; 08TN; 0992; 09AA,3,EXT16",0.0
2941,BMW,X6,3,,Does not recognize Bluetooth is connected. Frequently cues the wrong contact to dial. Hangs up or stops working mid-call.,-0.5719
2942,BMW,X6,3,,,0.0
2943,BMW,X3,1,M,"Back seat in the down position,NULL,10000,No,
5UXKR0C51G0S84964,0S84964,5UXKR0C5G0,2857151V,BMW,X5,BMW X5 4dr SUV,2015-12-22,F15,75.10 Spartanburg,N55,AUT,CARBONSCHWARZ METALLIC,LC LEDER DAKOTA,SW SCHWARZ,01CA; 0212; 0245; 0248; 0258; 02PW; 02TB; 02VB; 0302; 0319; 0322; 0337; 03AG; 03AT; 03DZ; 0402; 0420; 0423; 0430; 0441; 0459; 0481; 0488; 0493; 0494; 0496; 04CV; 04NB; 04NE; 0502; 0508; 0522; 0524; 0563; 0575; 05A1; 0609; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0710; 0715; 0760; 0775; 0823; 0840; 0845; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0992; 09AA,1,AEN06,Audio/Communication/Entertainment/Navigation ,AEN06: Built-in Voice Recognition Frequently Doesn't Recognize/Misinterprets Commands,D,,NULL,No,,2
5UXKR0C50G0S87919,0S87919,5UXKR0C5G0,2857115T,BMW,X5,BMW X5 4dr SUV,2016-02-06,F15,75.10 Spartanburg,N55,AUT,BLACK SAPPHIRE METALLIC,LC LEDER DAKOTA,EW ELFENBEINWEISS,01CA; 0212; 0245; 0248; 0255; 0258; 02H4; 02VB; 0302; 0319; 0322; 0346; 03AG; 03AT; 03E1; 0402; 0420; 0423; 0430; 0441; 0459; 0488; 0493; 0494; 0496; 04CV; 04NB; 04NE; 0502; 0508; 0522; 0524; 0563; 0575; 05A1; 05AG; 05AS; 05DL; 0609; 0610; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0823; 0845; 0853; 08KL; 08S4; 08SL; 08SM; 08TH; 08TN; 0992; 09AA,1,FCD41,Features/Controls/Displays ,FCD41: Blind Spot Monitoring/Warning System - Controls/Indicators DTU/Poor Location,D,Location on the side mirrors stinks - too small - hard to find,3000,No,,3
WBA1K9C58GV710316,V710316,WBA1K9C5GV,2859873X,BMW,2 Series,BMW 2 Series 2dr Cnv,2016-01-16,F23,29.11 Leipzig,N26,AUT,MOONLIGHT SILVER METALLIC,LC LEDER DAKOTA,OM OYSTER/ AKZENT OYSTER DUNKEL,01CA; 01CB; 0216; 0249; 0258; 02L7; 02TB; 02VB; 02XE; 0302; 0346; 0387; 03AG; 03DZ; 0423; 0441; 0459; 0465; 0481; 0493; 0494; 04AE; 04LC; 04NE; 0508; 0520; 0521; 0522; 0524; 0534; 0544; 05DS; 0645; 0663; 0676; 0693; 0697; 06AC; 06AE; 06NH; 07AC; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,1,EXT27,Exterior,EXT27: Dents/Dings at Delivery,M,slight ding/paint chipped upon delivery.  Was fixed immediately",-0.6249
2944,BMW,X4,3,,,0.0
2945,BMW,X4,3,,not sure what to say - there is something loose in the door panel that causes a rattling noise,-0.5043
2946,BMW,X4,3,,the driver's side door panel scuffs easily.  I am short and kick the door panel regularly when getting out of the car.  the scuffs from my shoes do not remove easily from the door panel.,0.5859
2947,BMW,X3,1,D,"When we get in and either hold the 1 or 2 button,NULL,2000,No,
5UXWX9C51G0D82469,0D82469,5UXWX9C5G0,2408981E,BMW,X3,BMW X3 4dr SUV,2015-11-22,F25,75.10 Spartanburg,N20,AUT,BLACK SAPPHIRE METALLIC,LU LEDER NEVADA,SW SCHWARZ,01CA; 01CC; 01CD; 0216; 0225; 0248; 0249; 0258; 02TB; 02V1; 02VB; 02VG; 0302; 0316; 0319; 0322; 0337; 03AG; 03DZ; 03MC; 0402; 0420; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 0496; 04FU; 04NE; 04NG; 04U2; 0502; 0508; 0521; 0534; 0544; 0563; 05A1; 05DL; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0710; 0715; 0760; 0775; 0823; 0840; 0845; 0853; 0876; 08KL; 08SL; 08SM; 08TN; 0927; 0992; 09AA,1,DEXP13,Driving Experience,DEXP13: Steering System/Wheel - Not Centered ,M,The vehicle pulled to the right while driving.,4500,Yes,Entirely,4
WBA3R1C59GF774882,F774882,WBA3R1C5GF,2859318L,BMW,4 Series,BMW 4 Series 2dr Cpe,2016-01-18,F32,01.01 M�nchen,N55,MECH,BLACK SAPPHIRE METALLIC,LC LEDER DAKOTA,SW SCHWARZ,01CA; 01CB; 0258; 02PE; 02VB; 0302; 0319; 0322; 0337; 03DZ; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 04GA; 04NE; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05DS; 0645; 0655; 0688; 0697; 06AC; 06AE; 06NS; 0704; 0710; 0715; 0760; 0775; 0823; 0840; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,2,DEXP05",0.0
2948,BMW,4 Series,2,D,,0.0
2949,BMW,2 Series,1,M,,0.0
2950,BMW,5 Series,3,,Hands free feature doesn't work well.,0.3582
2951,BMW,5 Series,3,,I think it's the valve stem leaks,0.0
2952,BMW,5 Series,3,,It doesn't recognize simple things...I get very frustrated with this car compared to our other cars,-0.5709
2953,BMW,7 Series,2,D,,0.0
2954,BMW,7 Series,2,M,,0.0
2955,BMW,7 Series,3,,mISS UNDERSTANDS STREET NAMES,-0.1531
2956,BMW,7 Series,3,,NOT INTUITIVE FOR DRIVER ASSSIGNMENT,0.0
2957,BMW,7 Series,3,Audio/Communication/Entertainment/Navigation (ACEN),AEN04: Audio System - DTU/Poor Location,0.0
2958,BMW,3 Series,2,D,,0.0
2959,BMW,X6,1,D,System mis understands conversation,0.0
2960,BMW,X6,2,D,,0.0
2961,BMW,X6,2,D,,0.0
2962,BMW,3 Series,1,D,I rest my elbow on the door right next where the door lock is located and it stains easily,0.34
2963,BMW,7 Series,1,D,Hard to close when you put things inside such as the owner manual or a cd pouch. You must perfectly align the interior contents or else it will not close.,0.5859
2964,BMW,5 Series,1,D,: Only Nav System,0.0
2965,BMW,3 Series,4,D,It's another side effect of the poor cup holder area design. The plug is between to cup holders. Who does that? The cable running from there can easily get tangled up between cups and pulling it can cause spillage of liquid and major distraction. It's neither safe nor convenient. Again they should have gone with the BMW 328i sedan design for cup holders.,-0.6914
2966,BMW,3 Series,4,D,The navigation is almost useless. I use my phone's google map navigation instead. It doesn't show the movement correctly on the big screen. The road navigation is on the front console almost obstructed by steering wheel. Even when you lean forward to see it it's difficult to understand because of small single color simpleton sketches that are supposed to represent the road!!! I'd give 1 out of 10 to the nav system on this vehicle.,-0.708
2967,BMW,3 Series,4,D,It's difficult to adjust because of the clip/latch location. This is for all vehicles. The industry should think of a better way to adjust the headrest.,0.1027
2968,BMW,3 Series,4,D,The cup holder has a sliding top. When closed it can be used to place something on it. You cannot use that place for putting something there and keeping a cup at the same time. The design is kinda stupid. BMW 328i sedan has a better design for that area. They should have gone with that.,0.1513
2969,BMW,3 Series,1,D,Cup holders too close to climate controls knobs. During driving sometimes the bottle would hit the knobs,0.0
2970,BMW,3 Series,1,D,"When connecting a bluetooth phone and attempting to play music,NULL, at times the song title etc seems to get frozen on the screen as the music moves onto other songs.",0.34
2971,BMW,7 Series,2,D,,0.0
2972,BMW,7 Series,2,D,,0.0
2973,BMW,X1,3,,,0.0
2974,BMW,X1,3,,,0.0
2975,BMW,X1,3,,,0.0
2976,BMW,X1,1,D,"Very small amount of space for cups,NULL, minor detail.",0.0
2977,BMW,X3,1,D,,0.0
2978,BMW,X3,1,D,,0.0
2979,BMW,X3,1,M,Dealer had to replace rear tail pipe due to rattling vacuum operator,0.0
2980,BMW,X3,1,M,We traded in a Lincoln MKX because of wind noise and now we are experiencing the same problem with this vehicle.  Our Lincoln only had 26000 miles on it and we were hoping this vehicke would nit have this problem.,-0.3818
2981,BMW,X1,1,M,Small clunk when accelerating or braking. Not consistante,0.0
2982,BMW,X3,1,D,,0.0
2983,BMW,X3,4,D,"There set up so that to make them work properly you have to buy an add-on kit which costs - $500, so far haven't purchased anything.  Without it
5UXWZ7C57G0T42778,0T42778,5UXWZ7C5G0,2856289I,BMW,X3,BMW X3 4dr SUV,2016-02-10,F25,75.10 Spartanburg,N20,AUT,SPACEGRAU METALLIC,LU LEDER NEVADA,NF MOKKA/APPLIKATION UND PRAEGUNG,01CA; 01CC; 01CD; 0200; 0205; 0216; 0223; 0248; 0249; 0255; 0258; 02VB; 02VL; 0302; 0316; 0319; 0322; 03AG; 03AT; 0402; 0417; 0420; 0423; 0430; 0431; 0459; 0465; 0488; 0493; 0494; 0496; 04FV; 04NE; 04NG; 04U2; 0502; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 05A1; 05AG; 05AS; 05DL; 0609; 0610; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 07HW; 0823; 0845; 0853; 0876; 08KL; 08S4; 08SL; 08SM; 08TH; 08TN; 0927; 0992; 09AA,4,EXT35",0.0
2984,BMW,X3,4,D,"in general in a poor location.  need to have additional ports also, even if they were an option for extra $.",-0.4767
2985,BMW,X3,4,D,Not very good at recognizing spoken words.  at best cumbersome anyway.,0.8122
2986,BMW,X4,10, DEXP01, DEXP11,0.0
2987,BMW,X4,10, DEXP01, DEXP11,0.0
2988,BMW,X4,10, DEXP01, DEXP11,0.0
2989,BMW,X4,10, DEXP01, DEXP11,0.0
2990,BMW,X4,10, DEXP01, DEXP11,0.0
2991,BMW,2 Series,1,D,POOR EXPLANATION IN MANUAL,-0.4767
2992,BMW,5 Series,1,D,,0.0
2993,BMW,X3,1,D,just not powerful enough,-0.3252
2994,BMW,X1,1,M,door won't open from the inside. pulling the handle does nothing ,0.0
2995,BMW,X5,1,M,Damage to driver side door storage bin.,-0.4939
2996,BMW,X1,1,D,: Head-up display is too dim when wearing polarized sunglasses.,0.0
2997,BMW,X5,3,,RADIO CUTS IN AND OUT.,-0.296
2998,BMW,X5,3,,NAVIGATION DOES NOT ALWAYS USE MOST DIRECT WAY.  HAVE BEEN INSTRUCTED TO GET OFF INTERSTATE HIGHWAY ONTO CITY STREETS ONLY TO BE TOLD TO GET BACK ON HIGHWAY 1/4 MILE LATER. THERE WAS NO ACCIDENT OR TRAFFIC BEING AVOIDED.,-0.872
2999,BMW,X5,3, FCD39," ENGTRN07""",0.0
3000,BMW,X6,4,D,,0.0
3001,BMW,X6,4,D,,0.0
3002,BMW,X6,4,M,,0.0
3003,BMW,4 Series,1,D,,0.0
3004,BMW,X6,1,D,,0.0
3005,BMW,X5,1,D,,0.0
3006,BMW,X5,2,D,,0.0
3007,BMW,X5,2,D,,0.0
3008,BMW,X5,1,D,fgfgffd,0.0
3009,BMW,3 Series,2,D,,0.0
3010,BMW,3 Series,2,D,,0.0
3011,BMW,i3,2,D,,0.0
3012,BMW,i3,2,M,,0.0
3013,BMW,4 Series,1,M,Took possession at night. Next morning noticed there were some light scratches.,0.0
3014,BMW,4 Series,1,,Front windshield fogs just in the middle when it's humid and AC is on .,0.0
3015,BMW,3 Series,1,D,,0.0
3016,BMW,3 Series,2,D,,0.0
3017,BMW,3 Series,2,D,,0.0
3018,BMW,5 Series,2,M,,0.0
3019,BMW,5 Series,2,D,: Inadequate cooling for rear seat passengers.,-0.4019
3020,BMW,7 Series,1,M,,0.0
3021,BMW,X1,2,M,,0.0
3022,BMW,X1,2,D,,0.0
3023,BMW,X1,2,M,,0.0
3024,BMW,X1,2,M,,0.0
3025,BMW,X3,3,,complex to find way to store name of destination; end up with wrong address stored under name,-0.4767
3026,BMW,X3,3,,,0.0
3027,BMW,X3,3,,dog made scratch mark,0.0
3028,BMW,X3,1,M,I can't get the back hatch to open when I sweep my foot under the vehicle but I may be too short so I am getting it checked out,0.0
3029,BMW,X3,2,D,,0.0
3030,BMW,X3,2,D,,0.0
3031,BMW,X3,1,,When the car is turned on and the air conditioner is turned on it initially blows hot air for a few minutes.  Eventually it will cool off and then there is no further problem.,-0.3818
3032,BMW,X3,1,D,I will give a command for an address and it returns the wrong address.,-0.4767
3033,BMW,X5,2,D,,0.0
3034,BMW,X5,2,M,,0.0
3035,BMW,X5,2,D,,0.0
3036,BMW,X5,2,M,,0.0
3037,BMW,X5,1,M,"Not working,NULL,2100,No,
5UXKR0C59G0S89300,0S89300,5UXKR0C5G0,2857845A,BMW,X5,BMW X5 4dr SUV,2016-02-22,F15,75.10 Spartanburg,N55,AUT,SOPHISTOGRAU BRILLANTEFFEKT METALLI,LC LEDER DAKOTA,SW SCHWARZ,01CA; 0212; 0245; 0248; 0255; 0258; 02H7; 02VB; 0302; 0319; 0322; 0346; 03AA; 03AG; 0402; 0420; 0423; 0430; 0441; 0459; 0488; 0493; 0494; 0496; 04B9; 04NB; 04NE; 0502; 0508; 0522; 0524; 0563; 0575; 05A1; 0609; 0610; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0823; 0845; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0992; 09AA,1,EXT28,Exterior,EXT28: Paint Imperfection,M,The blemish is on the drivers side front and rear door and appear as swirl marks in the finish but have not been able to remove.,4800,Yes,Partially,3
WBA8E9C58GK647242,K647242,WBA8E9C5GK,2852484L,BMW,3 Series,BMW 3 Series 4dr Sdn,2016-01-15,F30,01.01 M�nchen,N26,AUT,MELBOURNEROT METALLIC,KC SENSATEC 1,DF DF VENETOBEIGE,01CA; 01CB; 0216; 0258; 02A6; 02TB; 02VB; 02XE; 0302; 0319; 0322; 03AG; 03DZ; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 04FW; 04NE; 0508; 0521; 0534; 0544; 0552; 0563; 0575; 05A1; 05AC; 05AG; 05AP; 05AS; 05DL; 05DS; 0609; 0610; 0645; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0775; 07AC; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TH; 08TN; 0925; 0992; 0993; 09AA,1,SEAT08,Seats,SEAT08: Height Adjustment - Controls DTU/Poor Location,D,: I need the seat about 1 or 2 inches higher.  I have raised to the highest position but it is still too low for me .,1300,No,,1
WBA4B3C55GG527714,G527714,WBA4B3C5GG,28587925,BMW,4 Series,BMW 4 Series Gran Coupe 4dr Hbk,2015-10-22,F36,02.04 Dingolfing,N55,AUT,BLACK SAPPHIRE METALLIC,LC LEDER DAKOTA,SW SCHWARZ,01CA; 01CB; 0248; 0258; 02PP; 02TB; 02VB; 0302; 0316; 0319; 0322; 0337; 03AG; 03DZ; 0403; 0423; 0430; 0431; 0459; 0465; 0481; 0488; 0493; 0494; 0496; 04FU; 04NE; 0502; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 0575; 05DL; 05DS; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NH; 06WA; 0710; 0715; 0760; 0775; 0823; 0842; 0845; 0853; 08KL; 08S4; 08TN; 0925; 0992; 0993; 09AA,3,AEN06",-0.3919
3038,BMW,4 Series,3,,,0.0
3039,BMW,4 Series,3, which did not fix the problem. First time into service, the dealer tightened a bolt for the antenna.   This worked for a few days but then again the 'no signal problem'. Second time into service they decided to order a new antenna.  When new antenna delivered,-0.4215
3040,BMW,X1,3,,No engine temperature gauge on instrument panel.  Must cycle through a menu to see engine temperature.  Not what one expects in the 'Ultimate Driving Machine.',-0.296
3041,BMW,X1,3,,Often responds with other than the command spoken.  ie.  phone command will go to the lights menu.,0.0
3042,BMW,X1,3,,"Transmission often gets 'flustered.'  Takes several seconds to decide what gear it should be in.  Accelerating out of turns it often provides no acceleration then searches for the correct gear, then finally accelerates.  This is an often heard common complaint from X1 owners.",-0.5267
3043,BMW,2 Series,2,D,,0.0
3044,BMW,2 Series,2,M,,0.0
3045,BMW,2 Series,1,M,suspect due to hitting pot hole,-0.296
3046,BMW,2 Series,3,,: Missing tire air fill prong cap on one tire,-0.296
3047,BMW,2 Series,3,,,0.0
3048,BMW,2 Series,3,,Would be nice if it accomodated a standard cd case.,0.4215
3049,BMW,3 Series,1,D,does not recognize some words or street names even when I pronounce over again,0.0
3050,BMW,3 Series,5,M,Now it could be possibly due to driving on the Arizona freeways.  The wind or possible invisible debris that the bottom of the front of the car gets chipped faster.,0.0
3051,BMW,3 Series,5,D,"I'm 5 Feet
WBA8A9C54GK617571,K617571,WBA8A9C5GK,2852487P,BMW,3 Series,BMW 3 Series 4dr Sdn,2015-10-19,F30,01.01 M�nchen,N20,AUT,ALPINWEISS 3,KC SENSATEC 1,DF DF VENETOBEIGE,01CA; 01CB; 0205; 0216; 0258; 02L3; 02VB; 0302; 0403; 0423; 0494; 0497; 04CG; 04NE; 0521; 0534; 0544; 0563; 0575; 05DS; 0645; 0676; 0693; 0697; 06AC; 06AE; 06NH; 0823; 0842; 0845; 0853; 08KL; 08TN; 0925; 0992; 0993; 09AA,5,EXT28",0.0
3052,BMW,3 Series,5,D,The headrest tilts too much forward,0.0
3053,BMW,3 Series,5,M,": The windows got tinted at the dealership.  Overall the tint looks great
WBA1F9C53GV544937,V544937,WBA1F9C5GV,28603181,BMW,2 Series,BMW 2 Series 2dr Cpe,2015-08-13,F22,29.11 Leipzig,N26,AUT,ALPINWEISS 3,LC LEDER DAKOTA,B8 TERRA,01CA; 01CB; 0216; 0249; 0258; 02PU; 02TB; 02VB; 0319; 0322; 0337; 03DZ; 0403; 0423; 0430; 0431; 0441; 0459; 0481; 0488; 0493; 04AE; 04FT; 04NE; 0521; 0534; 0544; 0563; 05DC; 05DS; 0645; 0663; 0676; 0693; 0697; 06AC; 06AE; 06NH; 0704; 0710; 0715; 0754; 0760; 0775; 0823; 0840; 0842; 0845; 0853; 08KL; 08TN; 0925; 0992; 0993; 09AA,7,EXT32",0.6249
3054,BMW,2 Series,7,,,0.0
3055,BMW,2 Series,7,,,0.0
3056,BMW,2 Series,7,,,0.0
3057,BMW,2 Series,7,,,0.0
3058,BMW,2 Series,7,,,0.0
3059,BMW,2 Series,7,,,0.0
3060,BMW,3 Series,1,M,squeaking noise that sounded like it was coming from the front passenger seat. Took car back to dealership and they determined it was the suspension or a part of the suspension that was damaged.,0.25
3061,BMW,3 Series,2,M,,0.0
3062,BMW,3 Series,2,U,,0.0
3063,BMW,5 Series,2,M,,0.0
3064,BMW,5 Series,2,D,,0.0
3065,BMW,4 Series,1,M,dealer said they would take care of the issue,0.4939
3066,BMW,X4,1,D,,0.0
3067,BMW,5 Series,1,,,0.0
3068,BMW,Z4,3,,Does not easily recognize names in phone book,-0.2584
3069,BMW,Z4,3,,,0.0
3070,BMW,Z4,3,,,0.0
3071,BMW,4 Series,1,M,The noise is intermittent and infrequent.  Does not seem to have any effect on the vehicle performance.,0.0
3072,BMW,4 Series,1,D,,0.0
3073,BMW,X5,2,M,,0.0
3074,BMW,X5,2,D,,0.0
3075,BMW,X5,2,D,the fan automatically comes on when starting car. the air that comes out is noisy. continually having to adjust. the dials on the vents are just confusing. the air flow just isn't desirable. : the entire set up of the air conditioning and heating I don't like.,-0.5223
3076,BMW,X5,2,D,the air that comes out is just noisy - not sure that is a mechanical problem - just don't like it.,-0.7559
3077,BMW,3 Series,2,D,,0.0
3078,BMW,3 Series,2,D,,0.0
3079,BMW,3 Series,3,,We encountered a problem with the vehicle stabilization system.  A new part had to be ordered from Germany.,-0.4019
3080,BMW,3 Series,3,,We live in a community with many spanish street names which often are not recognized.,0.0
3081,BMW,3 Series,3,,: Center console storage is very small.,0.0
3082,BMW,X1,5,D,,0.0
3083,BMW,X1,5,D,"For driver with longer legs
WBXHT3C33GP880665,P880665,WBXHT3C3GP,2854551E,BMW,X1,BMW X1 4dr SUV,2015-08-21,F48,06.01 Regensburg,B46O,AUT,MEDITERRANBLAU METALLIC,KC SENSATEC 1,SW SCHWARZ,01AG; 0205; 0249; 0255; 0258; 028A; 02VB; 02VG; 0302; 0313; 0316; 0319; 0322; 03AG; 03AT; 03L8; 0402; 0420; 0423; 0430; 0431; 0459; 0473; 0488; 0493; 04LU; 04NE; 0508; 0534; 0544; 0563; 0575; 05A4; 05AS; 05DP; 0645; 0650; 0655; 0676; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06UN; 0704; 0775; 07HW; 0823; 0842; 0845; 0850; 0853; 08KL; 08S4; 08SL; 08SM; 08TN; 0925; 0927; 0992; 0999; 09AA,5,EXT39",0.0
3084,BMW,X1,5,D,navigation system usually doesn't recognize clear or precisely spoken words.,-0.2924
3085,BMW,X1,5,M,,0.0
3086,BMW,2 Series,6, AEN07, SEAT21,0.0
3087,BMW,2 Series,6, AEN07, SEAT21,0.0
3088,BMW,2 Series,6, AEN07, SEAT21,0.0
3089,BMW,2 Series,2,D,,0.0
3090,BMW,2 Series,2,D,,0.0
3091,BMW,3 Series,1,D,"The seat height adjustment on the driver's side does not go high enough for a short person,NULL,2000,No,
5UXXW3C54G0R22141,0R22141,5UXXW3C5G0,29023487,BMW,X4,BMW X4 4dr SUV,2016-01-16,F26,75.10 Spartanburg,N20,AUT,TIEFSEEBLAU METALLIC,LU LEDER NEVADA,BI BEIGE,01CA; 01CC; 01CD; 0248; 0249; 0258; 02T5; 02TB; 02VB; 0302; 0319; 03AG; 0403; 0420; 0423; 0430; 0431; 0459; 0493; 0494; 0496; 04FV; 04NE; 04NG; 04U2; 0502; 0508; 0521; 0534; 0544; 0552; 0563; 05A1; 05AC; 05AG; 05AP; 05AS; 05DL; 0609; 0610; 0645; 0676; 0693; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0823; 0845; 0853; 0876; 08KL; 08S4; 08SL; 08SM; 08TH; 08TN; 0927; 0992; 09AA,2,AEN01",0.0
3092,BMW,X4,2,D,"This car is equipped with dual front seat zone controls that allow a temperature to be set.  The system apparently will not activate AC when needed to lower temperature to the set point, while heating does occur as needed.  AC must be manually selected when needed.  Our expectation was that heat/AC would be automatically provided as needed to maintain set points.  During dealer introductory training we were told above situation was normal.  To me this is a disappointment as other vehicles have had this capability for decades
5UXXW3C53G0R18887,0R18887,5UXXW3C5G0,29023838,BMW,X4,BMW X4 4dr SUV,2015-06-08,F26,75.10 Spartanburg,N20,AUT,CARBONSCHWARZ METALLIC,LU LEDER NEVADA,CX OYSTER,01CA; 01CC; 01CD; 0225; 0248; 0249; 0258; 02TB; 02V1; 02VB; 0302; 0319; 0322; 0337; 03AG; 03DZ; 0403; 0420; 0423; 0430; 0431; 0459; 0481; 0488; 0493; 0494; 0496; 04FU; 04NE; 04NG; 04U2; 0502; 0508; 0521; 0522; 0524; 0534; 0544; 0563; 05A1; 0609; 0610; 0645; 0655; 0688; 0697; 06AC; 06AE; 06AK; 06AM; 06AP; 06NP; 0710; 0715; 0760; 0775; 0823; 0840; 0845; 0853; 0876; 08KL; 08S4; 08SL; 08SM; 08TN; 0927; 0992; 09AA,6,EXT38",-0.5574
3093,BMW,X4,6, SEAT23, INT04,0.0
3094,BMW,X4,6,,,0.0
3095,BMW,X4,6, SEAT23, INT04,0.0
3096,BMW,X3,1,M,": I cannot get the hands free lift gate function to operate for me.  My husband has gotten it to open for him on occasion,NULL, it does not always work.",0.5106
3097,BMW,X5,1,,": One of the knobs came off for the heating/AC controls for the back seat.  Even though it's cosmetic, it's not something you expect for a BMW.",0.0
3098,MINI,Countryman,3,,seem to be a tape mark by the door handle,0.0
3099,MINI,Countryman,3,,not enough insulation and from the run flat tires,0.0
3100,MINI,Countryman,3,,,0.0
3101,MINI,Cooper,3,,will have it checked at my first service.,0.0
3102,MINI,Cooper,3,,": Voice commands are very limited and do not represent the full features of the connected devices, particularly the phone.",-0.2944
3103,MINI,Countryman,1,D,,0.0
3104,MINI,Countryman,1,D,,0.0
3105,MINI,Countryman,5,D,"As with other controls
WMWZC3C56GWT08270,WT08270,WMWZC3C5GW,2505798Y,MINI,Countryman,MINI Countryman 4dr SUV,2015-10-28,R60,85.10 Graz,N18,AUT,CRYSTAL SILVER METALLIC,K9 LEATHERETTE                  ,E1 E1 CARBON BLACK,0205; 0210; 0249; 0258; 02E6; 02VB; 02XA; 0314; 0320; 0325; 0383; 0386; 03AR; 0423; 0441; 0450; 0481; 0493; 04CU; 04E1; 04UF; 04UK; 04UL; 0521; 0534; 0550; 0563; 05A1; 05DT; 0645; 0653; 0693; 06FC; 06ND; 0736; 0823; 0845; 0853; 0876; 08KL; 08SM; 08TN; 0925; 0992; 09AA,5,FCD29",0.0
