iqs_verbatim_2015.vin,iqs_verbatim_2015.id,iqs_verbatim_2015.make,iqs_verbatim_2015.series,iqs_verbatim_2015.model_and_type,iqs_verbatim_2015.model_code,iqs_verbatim_2015.motor,iqs_verbatim_2015.getriebe,iqs_verbatim_2015.werk,iqs_verbatim_2015.produktion,iqs_verbatim_2015.lackfarbe,iqs_verbatim_2015.polster_code,iqs_verbatim_2015.sas,iqs_verbatim_2015.total_problems,iqs_verbatim_2015.problems_indicated,iqs_verbatim_2015.category,iqs_verbatim_2015.problem,iqs_verbatim_2015.defect_malfunction,iqs_verbatim_2015.verbatim,iqs_verbatim_2015.mileage,iqs_verbatim_2015.took_to_dealer,iqs_verbatim_2015.resolved,iqs_verbatim_2015.severity
0e89c08ce835b86c39df6d24eab7cf5e,2A524792,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,7/30/14,851,K9E1,01CA;0210;0249;0255;0258;02GD;02VB;0313;0314;0387;0398;03A7;03BE;0423;0473;0481;0493;0494;04AU;04CU;04UF;0502;0521;0522;0534;0550;0563;05A1;05DD;05DT;0645;0653;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,11,EXT16; FCD06; FCD14; FCD21; FCD29; FCD31; AEN04; AEN05; AEN07; INT97; ENGTRN17,Audio/Communication/Entertainment/Navigation (ACEN),AEN05: Media Device Ports - DTU/Poor Location,D,,2222,No,,5
0e89c08ce835b86c39df6d24eab7cf5e,2A524792,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,7/30/14,851,K9E1,01CA;0210;0249;0255;0258;02GD;02VB;0313;0314;0387;0398;03A7;03BE;0423;0473;0481;0493;0494;04AU;04CU;04UF;0502;0521;0522;0534;0550;0563;05A1;05DD;05DT;0645;0653;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,11,EXT16; FCD06; FCD14; FCD21; FCD29; FCD31; AEN04; AEN05; AEN07; INT97; ENGTRN17,Audio/Communication/Entertainment/Navigation (ACEN),AEN07: Built-in Bluetooth Mobile Phone/Device Frequent Pairing/Connectivity Issues,D,Junk (Copied from AEN97): phone didn't work at all; unusable,2222,No,,5
0e89c08ce835b86c39df6d24eab7cf5e,2A524792,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,7/30/14,851,K9E1,01CA;0210;0249;0255;0258;02GD;02VB;0313;0314;0387;0398;03A7;03BE;0423;0473;0481;0493;0494;04AU;04CU;04UF;0502;0521;0522;0534;0550;0563;05A1;05DD;05DT;0645;0653;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,11,EXT16; FCD06; FCD14; FCD21; FCD29; FCD31; AEN04; AEN05; AEN07; INT97; ENGTRN17,Interior,INT97: Other Interior Problem(s),U,garbage from manufacturer; arm rest broken,2222,No,,5
0e89c08ce835b86c39df6d24eab7cf5e,2A524792,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,7/30/14,851,K9E1,01CA;0210;0249;0255;0258;02GD;02VB;0313;0314;0387;0398;03A7;03BE;0423;0473;0481;0493;0494;04AU;04CU;04UF;0502;0521;0522;0534;0550;0563;05A1;05DD;05DT;0645;0653;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,11,EXT16; FCD06; FCD14; FCD21; FCD29; FCD31; AEN04; AEN05; AEN07; INT97; ENGTRN17,Engine/Transmission,ENGTRN17: Manual Transmission - Difficult to Get in Gear/Gears Grind,D,not smooth; very touchy,2222,No,,4
5792496b99e36f8cf40f235ef6bca7e0,2A52499M,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,10/10/14,851,K9E1,01CA;0210;0249;0255;0258;02GH;02VB;0313;0314;0387;0398;03A2;03A7;03BE;0423;0473;0481;0493;0494;04AU;04BA;04BD;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;0645;0653;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,1,EXT19,Exterior,EXT19: Trunk/Hatch/Tailgate - Handle/Latch/Release - DTO,D,The trunk release button is very difficult to press down.,2400,No,,4
d1b660e58d0fae4e4791335a00b93246,B769624S,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,10/13/14,B23,T8E1,01CA;0210;0249;0255;0258;02GC;02VB;0302;0314;0322;0345;0387;0398;03BE;0423;0473;0481;0493;0494;04AU;04BD;04C1;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;0620;0645;0653;0693;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0785;07L5;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0992;09AA,5,FCD12; FCD14; FCD29; AEN04; SEAT97,Features/Controls/Displays (FCD),FCD12: Window/Window Controls - Controls/Icons DTU/Poor Location,D,Not having the window controls on the doors is stupid.  It has been changed in the newer models but not available on the model I bought.,1756,No,,2
d1b660e58d0fae4e4791335a00b93246,B769624S,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,10/13/14,B23,T8E1,01CA;0210;0249;0255;0258;02GC;02VB;0302;0314;0322;0345;0387;0398;03BE;0423;0473;0481;0493;0494;04AU;04BD;04C1;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;0620;0645;0653;0693;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0785;07L5;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0992;09AA,5,FCD12; FCD14; FCD29; AEN04; SEAT97,Features/Controls/Displays (FCD),FCD14: Door Locks/Keyless Entry - Controls/Icons DTU/Poor Location,D,The door lock buttons on the exterior handles must be pushed hard to engage. Not being able to unlock the passenger door from the drivers side is stupid. These are design flaws not repair issues.,1756,No,,3
d1b660e58d0fae4e4791335a00b93246,B769624S,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,10/13/14,B23,T8E1,01CA;0210;0249;0255;0258;02GC;02VB;0302;0314;0322;0345;0387;0398;03BE;0423;0473;0481;0493;0494;04AU;04BD;04C1;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;0620;0645;0653;0693;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0785;07L5;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0992;09AA,5,FCD12; FCD14; FCD29; AEN04; SEAT97,Features/Controls/Displays (FCD),FCD29: Clock - Controls/Displays DTU/Poor Location,D,Using the settings features in this car are not easy; not intuitive & frustrating. You should be able to see the clock in the same place on any screen.  Again a design issue.,1756,No,,3
d1b660e58d0fae4e4791335a00b93246,B769624S,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,10/13/14,B23,T8E1,01CA;0210;0249;0255;0258;02GC;02VB;0302;0314;0322;0345;0387;0398;03BE;0423;0473;0481;0493;0494;04AU;04BD;04C1;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;0620;0645;0653;0693;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0785;07L5;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0992;09AA,5,FCD12; FCD14; FCD29; AEN04; SEAT97,Audio/Communication/Entertainment/Navigation (ACEN),AEN04: Audio System - DTU/Poor Location,D,The process of choosing your favorite stations & programming them is too convoluted. This should be so easy.,1756,No,,2
d1b660e58d0fae4e4791335a00b93246,B769624S,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,10/13/14,B23,T8E1,01CA;0210;0249;0255;0258;02GC;02VB;0302;0314;0322;0345;0387;0398;03BE;0423;0473;0481;0493;0494;04AU;04BD;04C1;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;0620;0645;0653;0693;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0785;07L5;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0992;09AA,5,FCD12; FCD14; FCD29; AEN04; SEAT97,Seats,SEAT97: Other Seats Problem(s),U,In a convertible there is no seat belt height adjustment so the seat belt cuts across my neck which is very uncomfortable & annoying. There should be a belt holder on the seat so the belt is a) reachable & b) adjustable. Another design flaw. They sell an after market bracket for this but it's cheap & breaks easily.,1756,No,,4
4448bc92c9dc7f888773ba8ecfa9c9b2,2A52367R,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,11/3/14,A94,K9E1,01CA;0210;0249;0255;0258;02GS;02VB;0314;0387;0398;03A2;03AB;0423;0473;0481;0493;0494;04AU;04BA;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;05DT;0645;0653;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,2,DEXP09; SEAT21,Driving Experience,DEXP09: Foot Pedals - Too Close Together/Too Far Apart,D,,1600,No,,2
4448bc92c9dc7f888773ba8ecfa9c9b2,2A52367R,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,11/3/14,A94,K9E1,01CA;0210;0249;0255;0258;02GS;02VB;0314;0387;0398;03A2;03AB;0423;0473;0481;0493;0494;04AU;04BA;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;05DT;0645;0653;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,2,DEXP09; SEAT21,Seats,SEAT21: Seat Belt Buckle/Release - Controls DTU/Poor Location,D,,1600,No,,2
5a14a560a20ddd12245badeed2cb8f0d,B9A9356J,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,11/4/14,850,ATE1,01CA;0210;0249;0255;0258;02P6;02VB;0314;0387;0398;03AB;0423;0481;0493;04AU;04BD;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;0645;0653;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0992;09AA,4,FCD12; FCD31; AEN05; INT16,Features/Controls/Displays (FCD),FCD12: Window/Window Controls - Controls/Icons DTU/Poor Location,D,Window controls are at bottom of front dash console. They are blocked when beverage containers are in cupholders. They also are not co-located to be operated together by one hand. They are not easy to identify without looking; which while driving requires driver to take eyes off road for several seconds and this is a safety concern.,4000,No,,1
5a14a560a20ddd12245badeed2cb8f0d,B9A9356J,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,11/4/14,850,ATE1,01CA;0210;0249;0255;0258;02P6;02VB;0314;0387;0398;03AB;0423;0481;0493;04AU;04BD;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;0645;0653;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0992;09AA,4,FCD12; FCD31; AEN05; INT16,Features/Controls/Displays (FCD),FCD31: Gauges/Instruments - Controls/Displays DTU/Poor Location,D,The tack/info gauge is located on the top of steering wheel column and behind steering wheel. If the steering wheel is tilted down low for a small driver; the top of the steering wheel blocks the top of the tach and it can not be read by driver.,4000,No,,1
5a14a560a20ddd12245badeed2cb8f0d,B9A9356J,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,11/4/14,850,ATE1,01CA;0210;0249;0255;0258;02P6;02VB;0314;0387;0398;03AB;0423;0481;0493;04AU;04BD;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;0645;0653;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0992;09AA,4,FCD12; FCD31; AEN05; INT16,Audio/Communication/Entertainment/Navigation (ACEN),AEN05: Media Device Ports - DTU/Poor Location,D,Dual USB / Mini Stereo audio ports are at bottom of front console in front of gear shift and cup holders. These are outdated for use with iPhones that have lightning connector and you have to buy an adapter. There is also no allotted place to rest your iPhone/smartphone once connected.,4000,No,,1
5a14a560a20ddd12245badeed2cb8f0d,B9A9356J,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,11/4/14,850,ATE1,01CA;0210;0249;0255;0258;02P6;02VB;0314;0387;0398;03AB;0423;0481;0493;04AU;04BD;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;0645;0653;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0992;09AA,4,FCD12; FCD31; AEN05; INT16,Interior,INT16: Glove Box - Squeak/Rattle/Other Noise,M,On moderate to heavy bumpy roads there is a plastic on plastic 'sticky' rattle where door of glove compartment meets dash. I think the components may just need a treatment with some plastic conditioner. This is not audible on normal smooth freeway driving.,4000.00,No,,1
01e2385448af669b070c2284e028e852,2A5254AU,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,11/11/14,A63,K9E1,01CA;0210;0249;0255;0258;02GH;02VB;0313;0314;0387;0398;03A7;03BE;0423;0473;0481;0493;0494;04AU;04BD;04C1;04CU;04UF;0521;0534;0550;0563;05A1;05DD;0645;0653;0674;0693;06A1;06FC;06ND;0736;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,2,SEAT21; ENGTRN06,Seats,SEAT21: Seat Belt Buckle/Release - Controls DTU/Poor Location,D,Both seat belts retract behind their respective seats when you get out of the car;and you have to fish them out the next time you get into the car and try to fasten them.  It is a design problem that would easily be fixed with a plastic stop to catch the belt on the corner of the seat;,2170,No,,2
01e2385448af669b070c2284e028e852,2A5254AU,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,11/11/14,A63,K9E1,01CA;0210;0249;0255;0258;02GH;02VB;0313;0314;0387;0398;03A7;03BE;0423;0473;0481;0493;0494;04AU;04BD;04C1;04CU;04UF;0521;0534;0550;0563;05A1;05DD;0645;0653;0674;0693;06A1;06FC;06ND;0736;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,2,SEAT21; ENGTRN06,Engine/Transmission,ENGTRN06: Engine Runs; Then Dies/Stalls,M,When engine is cold; it sometimes stalls during acceleration when starting from a dead stop.,2170,Yes,Not at all,2
6f34ab5ba737de76f0fdffbdc7245106,22B67BAD,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,11/17/14,851,K9E1,01CA;0210;0249;0255;0258;02P6;02VB;0314;0387;0398;03A2;03A7;03AB;0423;0473;0481;0493;04AU;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;0645;0653;0674;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,3,SEAT97; HVAC11; INT34,Seats,SEAT97: Other Seats Problem(s),U,The passenger seat belt rattles when it bumps against the side of the car; therefore; in order for me to have a quiet ride when I am driving alone; I have to hook the passenger seat belt (as if someone was riding there),7000,No,,1
6f34ab5ba737de76f0fdffbdc7245106,22B67BAD,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,11/17/14,851,K9E1,01CA;0210;0249;0255;0258;02P6;02VB;0314;0387;0398;03A2;03A7;03AB;0423;0473;0481;0493;04AU;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;0645;0653;0674;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,3,SEAT97; HVAC11; INT34,Heating; Ventilation; and Air Conditioning (HVAC),HVAC11: Windows Fog Up Excessively/Don't Clear Quickly,D,It's no big deal. I figure it is because it is hot outside and I put the air conditioner on. If I put the heater on; the window clears because it becomes close to the same temp as the outside air. However; It would be awesome if the car could calculate the outside temp and when the defroster comes on; the proper temperature of heat/cooling comes on to clear it.,7000.00,No,,1
6f34ab5ba737de76f0fdffbdc7245106,22B67BAD,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,11/17/14,851,K9E1,01CA;0210;0249;0255;0258;02P6;02VB;0314;0387;0398;03A2;03A7;03AB;0423;0473;0481;0493;04AU;04CU;04UF;0521;0522;0534;0550;0563;05A1;05DD;0645;0653;0674;0693;06A1;06FC;06ND;0736;0785;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,3,SEAT97; HVAC11; INT34,Interior,INT34: Cup Holders - DTU,D,When using the cup holder; it is difficult to operate the window switches which are on the dashboard.,7000,No,,3
1371ae32ad0c399c068bb88e506b35d6,2A52478B,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,11/28/14,B24,K9E1,01CA;0210;0226;0249;0258;02P6;02VB;02XC;0302;0313;0314;0322;0387;0398;03A2;03AB;0423;0430;0431;0473;0481;0493;04AU;04CN;04CU;04UF;0507;0521;0522;0534;0550;0563;05A1;05AA;05DD;05DT;0620;0645;0653;0655;0674;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0785;07KM;07L5;07L6;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0992;09AA,1,SEAT21,Seats,SEAT21: Seat Belt Buckle/Release - Controls DTU/Poor Location,D,Hard to reach with the center arm rest installed.,1800,No,,2
7412fe8f108cd7b9e8afc051440aa113,22B6698B,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,1/14/15,A63,T9DT,01CA;01CA;0210;0210;0226;0226;0249;0249;0255;0255;0258;0258;02GH;02GH;02VB;02VB;0302;0302;0313;0313;0314;0314;0322;0322;0387;0387;0398;0398;03AB;03AB;0423;0423;0430;0430;0431;0431;0473;0473;0481;0481;0493;0493;04AU;04AU;04BD;04BD;04CN;04CN;04CU;04CU;04UF;04UF;0507;0507;0521;0521;0534;0534;0550;0550;0563;0563;05A1;05A1;05DD;05DD;0620;0620;0645;0645;0653;0653;0693;0693;06A1;06A1;06FP;06FP;06NE;06NE;06NF;06NF;06NM;06NM;06VC;06VC;07L5;07L5;07L6;07L6;0823;0823;0845;0845;0853;0853;0876;0876;08KL;08KL;08SM;08SM;08SP;08SP;08TN;08TN;0925;0925;0992;0992;09AA;09AA,2,EXT24; AEN05,Exterior,EXT24: Exterior Molding/Exterior Trim - Damaged/Scratched/Loose/Misaligned/Falling Off,M,Chrome scoop ordered for vehicle.  Installed at dealership prior to taking delivery.  Was scratched and had to be reordered/replaced again,2000,Yes,Entirely,2
7412fe8f108cd7b9e8afc051440aa113,22B6698B,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,MECH,Oxford,1/14/15,A63,T9DT,01CA;01CA;0210;0210;0226;0226;0249;0249;0255;0255;0258;0258;02GH;02GH;02VB;02VB;0302;0302;0313;0313;0314;0314;0322;0322;0387;0387;0398;0398;03AB;03AB;0423;0423;0430;0430;0431;0431;0473;0473;0481;0481;0493;0493;04AU;04AU;04BD;04BD;04CN;04CN;04CU;04CU;04UF;04UF;0507;0507;0521;0521;0534;0534;0550;0550;0563;0563;05A1;05A1;05DD;05DD;0620;0620;0645;0645;0653;0653;0693;0693;06A1;06A1;06FP;06FP;06NE;06NE;06NF;06NF;06NM;06NM;06VC;06VC;07L5;07L5;07L6;07L6;0823;0823;0845;0845;0853;0853;0876;0876;08KL;08KL;08SM;08SM;08SP;08SP;08TN;08TN;0925;0925;0992;0992;09AA;09AA,2,EXT24; AEN05,Audio/Communication/Entertainment/Navigation (ACEN),AEN05: Media Device Ports - DTU/Poor Location,D,location is behind stick shift.  Area serves as a place to put small objects but if cords are coming out of this area than you either use the cords or as a small storage area but not both.,2000,No,,3
26e693657fa074eaa30a63e998168354,B796374J,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,AUT,Oxford,7/17/14,851,K9E1,01CA;0205;0210;0249;0258;02P6;02VB;02XA;0314;0387;0398;03AB;0423;0473;0481;0493;04AU;04CU;04UF;0521;0534;0550;0563;05A1;05DD;0620;0645;0653;0693;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0736;07L5;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0992;09AA,2,EXT28; INT34,Exterior,EXT28: Paint Imperfection,M,Bought the car off of the showroom floor.  Minute scratches were from potential buyers leaning over to view inside the convertible.  Dealer immediately corrected problem.,900,Yes,Entirely,1
26e693657fa074eaa30a63e998168354,B796374J,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,AUT,Oxford,7/17/14,851,K9E1,01CA;0205;0210;0249;0258;02P6;02VB;02XA;0314;0387;0398;03AB;0423;0473;0481;0493;04AU;04CU;04UF;0521;0534;0550;0563;05A1;05DD;0620;0645;0653;0693;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0736;07L5;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0992;09AA,2,EXT28; INT34,Interior,INT34: Cup Holders - DTU,D,Controls for windows; etc.; are blocked when cup is in cupholder.,900,No,,3
fff233a0873cef5016ca0c74a86a31ea,B7696B9M,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,AUT,Oxford,9/2/14,850,K9E1,01CA;0205;0210;0249;0258;02P6;02VB;02XA;0314;0387;0398;03AB;0423;0473;0481;0493;04AU;04CU;04UF;0521;0534;0550;0563;05A1;05DD;0645;0653;0693;06A1;06FC;06ND;0736;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,1,INT34,Interior,INT34: Cup Holders - DTU,D,Location blocks window and door lock control switches,3000,No,,3
382130a630aa996d1fa74f57d05e1831,B769683C,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,AUT,Oxford,9/4/14,851,T9IN,01CA;0205;0210;0249;0258;02GH;02VB;02XC;0313;0314;0387;0398;03A7;03BE;0423;0473;0481;0493;0494;04AU;04BA;04CU;04UF;0502;0507;0521;0522;0524;0534;0550;0563;05A1;05DD;05DT;0620;0645;0653;0655;0674;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0736;0785;07KM;07L5;0823;0845;0853;0876;08KL;08S4;08SM;08SP;08TN;0925;0927;0992;09AA,4,AEN11; SEAT04; SEAT06; SEAT08,Audio/Communication/Entertainment/Navigation (ACEN),AEN11: Navigation System - DTU/Poor Location,D,The navigation system is poorly designed and lacking many of the regular features that other systems provide. For example it will say 'turn left' without giving street to turn on. Speed limit is not shown as in every other system we have owned. Does not understand verbal directions and instead gives directions to address not requested.   This is a poorly designed system and nothing that a dealer can fix. It is the bad software design and not a mechanical issue. So it has not been taken to a dealer to fix. (in answer to the next question) (Copied from AEN97): We have stopped using the navigation system because it is not intuitive in the least.,,No,,5
382130a630aa996d1fa74f57d05e1831,B769683C,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,AUT,Oxford,9/4/14,851,T9IN,01CA;0205;0210;0249;0258;02GH;02VB;02XC;0313;0314;0387;0398;03A7;03BE;0423;0473;0481;0493;0494;04AU;04BA;04CU;04UF;0502;0507;0521;0522;0524;0534;0550;0563;05A1;05DD;05DT;0620;0645;0653;0655;0674;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0736;0785;07KM;07L5;0823;0845;0853;0876;08KL;08S4;08SM;08SP;08TN;0925;0927;0992;09AA,4,AEN11; SEAT04; SEAT06; SEAT08,Seats,SEAT04: Recliner Adjustment - Controls DTU/Poor Location,D,Does not provide sufficient movement. Inadequate control for complete comfort.,,No,,3
382130a630aa996d1fa74f57d05e1831,B769683C,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,AUT,Oxford,9/4/14,851,T9IN,01CA;0205;0210;0249;0258;02GH;02VB;02XC;0313;0314;0387;0398;03A7;03BE;0423;0473;0481;0493;0494;04AU;04BA;04CU;04UF;0502;0507;0521;0522;0524;0534;0550;0563;05A1;05DD;05DT;0620;0645;0653;0655;0674;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0736;0785;07KM;07L5;0823;0845;0853;0876;08KL;08S4;08SM;08SP;08TN;0925;0927;0992;09AA,4,AEN11; SEAT04; SEAT06; SEAT08,Seats,SEAT06: Lumbar Support Adjustment - Controls DTU/Poor Location,D,Does not provide much lumbar support,,No,,3
382130a630aa996d1fa74f57d05e1831,B769683C,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,AUT,Oxford,9/4/14,851,T9IN,01CA;0205;0210;0249;0258;02GH;02VB;02XC;0313;0314;0387;0398;03A7;03BE;0423;0473;0481;0493;0494;04AU;04BA;04CU;04UF;0502;0507;0521;0522;0524;0534;0550;0563;05A1;05DD;05DT;0620;0645;0653;0655;0674;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0736;0785;07KM;07L5;0823;0845;0853;0876;08KL;08S4;08SM;08SP;08TN;0925;0927;0992;09AA,4,AEN11; SEAT04; SEAT06; SEAT08,Seats,SEAT08: Height Adjustment - Controls DTU/Poor Location,D,Difficult to operate,,No,,3
edaee145671e0167b5cd294d041db471,B7699425,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,AUT,Oxford,9/5/14,850,T9DT,01CA;0205;0210;0249;0258;02GD;02VB;02XA;0302;0313;0314;0322;0387;0398;03A7;03BE;0423;0430;0431;0473;0481;0493;0494;04AU;04CN;04CU;04UF;0507;0521;0522;0534;0550;0563;05A1;05DD;05DT;0620;0645;0653;0674;0693;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0785;07L5;07L6;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,2,EXT15; EXT16,Exterior,EXT15: Hood - Handle/Latch/Release - DTO,D,very difficult to find hood release on exterior under hood,3600,No,,1
edaee145671e0167b5cd294d041db471,B7699425,MINI,Coupe/Roadster,MINI Roadster 2dr Cnv,R59,N18,AUT,Oxford,9/5/14,850,T9DT,01CA;0205;0210;0249;0258;02GD;02VB;02XA;0302;0313;0314;0322;0387;0398;03A7;03BE;0423;0430;0431;0473;0481;0493;0494;04AU;04CN;04CU;04UF;0507;0521;0522;0534;0550;0563;05A1;05DD;05DT;0620;0645;0653;0674;0693;06A1;06FP;06NE;06NF;06NM;06UH;06UM;06VC;0785;07L5;07L6;0823;0845;0853;0876;08KL;08SM;08SP;08TN;0925;0927;0992;09AA,2,EXT15; EXT16,Exterior,EXT16: Trunk/Hatch/Tailgate - Hard to Open/Close,M,older person with shoulder arthritis; very hard to pull down hatch cover,3600,No,,1
